,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,13287,846540,583490620,PhysicalObject,PRESERVED_SPECIMEN,1930-07-10 00:00:00+00:00,-1.86667,36.01667,6ce7290f-47f6-4046-8356-371f5b6749df,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,5,5,POINT (36.01667 -1.86667),"(36.01667, -1.86667)",True,1930,7
1,13471,846724,583515339,PhysicalObject,PRESERVED_SPECIMEN,1927-06-01 00:00:00+00:00,-3.58333,35.83333,6ce7290f-47f6-4046-8356-371f5b6749df,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,5,5,POINT (35.83333 -3.58333),"(35.83333, -3.58333)",True,1927,6
8,21391,854644,1677277171,,HUMAN_OBSERVATION,2017-07-09 00:00:00+00:00,-3.78018,38.778993,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,5,6,POINT (38.778993 -3.78018),"(38.778993, -3.78018)",True,2017,7
9,21511,854764,1677290312,,HUMAN_OBSERVATION,2017-10-05 00:00:00+00:00,-24.199061,30.891495000000006,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus sundevallii,105008,4262906,Phacochoerus africanus,6,15,POINT (30.89149500000001 -24.199061),"(30.891495000000006, -24.199061)",True,2017,10
10,21514,854767,1677290386,,HUMAN_OBSERVATION,2017-10-05 00:00:00+00:00,-24.198748,30.894241,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus sundevallii,105008,4262906,Phacochoerus africanus,6,6,POINT (30.894241 -24.198748),"(30.894241, -24.198748)",True,2017,10
11,21515,854768,1677290398,,HUMAN_OBSERVATION,2017-10-05 00:00:00+00:00,-24.197182,30.892525,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus sundevallii,105008,4262906,Phacochoerus africanus,6,6,POINT (30.892525 -24.197182),"(30.892525, -24.197182)",True,2017,10
12,21523,854776,1677290565,,HUMAN_OBSERVATION,2017-10-05 00:00:00+00:00,-24.199061,30.889091,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus sundevallii,105008,4262906,Phacochoerus africanus,6,6,POINT (30.889091 -24.199061),"(30.889091, -24.199061)",True,2017,10
13,21525,854778,1677290610,,HUMAN_OBSERVATION,2017-10-04 00:00:00+00:00,-24.199687,30.891495000000006,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus sundevallii,105008,4262906,Phacochoerus africanus,6,15,POINT (30.89149500000001 -24.199687),"(30.891495000000006, -24.199687)",True,2017,10
14,21605,854858,1677299013,,HUMAN_OBSERVATION,2017-10-14 08:42:00+00:00,-28.3567,32.42,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus sundevallii,105008,4262906,Phacochoerus africanus,4,2,POINT (32.42 -28.3567),"(32.42, -28.3567)",True,2017,10
15,22008,855261,1319976505,PhysicalObject,PRESERVED_SPECIMEN,1967-04-19 00:00:00+00:00,16.55,-15.77,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,2,2,POINT (-15.77 16.55),"(-15.77, 16.55)",True,1967,4
16,22056,855309,1320287074,PhysicalObject,PRESERVED_SPECIMEN,1969-07-22 00:00:00+00:00,7.43,-3.47,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,2,2,POINT (-3.47 7.43),"(-3.47, 7.43)",True,1969,7
17,22184,855437,1584406055,,HUMAN_OBSERVATION,2010-05-06 16:36:00+00:00,0.04622,36.932859,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,5,6,POINT (36.932859 0.04622),"(36.932859, 0.04622)",True,2010,5
18,22244,855497,1584414700,,HUMAN_OBSERVATION,2009-11-09 17:21:00+00:00,-24.046464,31.453857,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus sundevallii,105008,4262906,Phacochoerus africanus,6,6,POINT (31.453857 -24.046464),"(31.453857, -24.046464)",True,2009,11
19,22424,855677,1584436107,,HUMAN_OBSERVATION,2017-07-24 17:03:00+00:00,-7.745095,38.209173,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,6,6,POINT (38.209173 -7.745095),"(38.209173, -7.745095)",True,2017,7
20,22428,855681,1584436153,,HUMAN_OBSERVATION,2017-07-24 16:50:00+00:00,-7.675573,38.17769000000001,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,6,14,POINT (38.17769000000001 -7.675573),"(38.17769000000001, -7.675573)",True,2017,7
22,22945,856198,1586145265,,HUMAN_OBSERVATION,2017-07-01 10:08:00+00:00,-28.319009,31.855735,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Phacochoerus africanus sundevallii,105008,4262906,Phacochoerus africanus,6,6,POINT (31.855735 -28.319009),"(31.855735, -28.319009)",True,2017,7
23,28035,861288,1808112963,,HUMAN_OBSERVATION,2017-09-26 00:00:00+00:00,-2.639218,37.199364,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,6,6,POINT (37.199364 -2.639218),"(37.199364, -2.639218)",True,2017,9
24,28036,861289,1808114612,,HUMAN_OBSERVATION,2017-03-19 00:00:00+00:00,-23.237738,18.389986,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,6,6,POINT (18.389986 -23.237738),"(18.389986, -23.237738)",True,2017,3
25,28037,861290,1808115140,,HUMAN_OBSERVATION,2017-11-14 00:00:00+00:00,-3.264262,36.852951,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,6,6,POINT (36.852951 -3.264262),"(36.852951, -3.264262)",True,2017,11
26,28038,861291,1808115925,,HUMAN_OBSERVATION,2017-11-29 00:00:00+00:00,-7.672205,38.085823,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Phacochoerus africanus,105003,2441212,Phacochoerus africanus,6,6,POINT (38.085823 -7.672205),"(38.085823, -7.672205)",True,2017,11
