,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,13337,846590,583490942,PhysicalObject,PRESERVED_SPECIMEN,1930-06-18 00:00:00+00:00,-1.05,36.56667,6ce7290f-47f6-4046-8356-371f5b6749df,0,Gazella thomsonii,105654,5220152,Eudorcas thomsonii,2,5,POINT (36.56667 -1.05),"(36.56667, -1.05)",True,1930,6
5,13461,846714,583512328,PhysicalObject,PRESERVED_SPECIMEN,1959-08-04 00:00:00+00:00,-2.08333,34.61667,6ce7290f-47f6-4046-8356-371f5b6749df,0,Gazella thomsonii,105654,5220152,Eudorcas thomsonii,5,5,POINT (34.61667 -2.08333),"(34.61667, -2.08333)",True,1959,8
7,13529,846782,583515537,PhysicalObject,PRESERVED_SPECIMEN,1927-06-01 00:00:00+00:00,-3.58333,35.83333,6ce7290f-47f6-4046-8356-371f5b6749df,0,Gazella thomsonii,105654,5220152,Eudorcas thomsonii,5,5,POINT (35.83333 -3.58333),"(35.83333, -3.58333)",True,1927,6
15,20838,854091,1677102739,,HUMAN_OBSERVATION,2017-09-25 00:00:00+00:00,-2.639218,37.199364,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Eudorcas thomsonii,105654,7261427,Eudorcas thomsonii,6,6,POINT (37.199364 -2.639218),"(37.199364, -2.639218)",True,2017,9
16,20839,854092,1677102773,,HUMAN_OBSERVATION,2011-12-28 00:00:00+00:00,-3.057554,36.444054,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Eudorcas thomsonii,105654,7261427,Eudorcas thomsonii,6,6,POINT (36.444054 -3.057554),"(36.444054, -3.057554)",True,2011,12
17,20840,854093,1677102956,,HUMAN_OBSERVATION,2017-09-24 00:00:00+00:00,-3.17274,35.561028,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Eudorcas thomsonii,105654,7261427,Eudorcas thomsonii,5,6,POINT (35.561028 -3.17274),"(35.561028, -3.17274)",True,2017,9
21,20844,854097,1677103695,,HUMAN_OBSERVATION,2011-12-28 00:00:00+00:00,-2.86555,36.035671,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Eudorcas thomsonii,105654,7261427,Eudorcas thomsonii,5,6,POINT (36.035671 -2.86555),"(36.035671, -2.86555)",True,2011,12
23,20846,854099,1677104031,,HUMAN_OBSERVATION,1989-12-21 00:00:00+00:00,-1.5735940000000002,35.202942,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Eudorcas thomsonii,105654,7261427,Eudorcas thomsonii,16,6,POINT (35.202942 -1.573594),"(35.202942, -1.5735940000000002)",True,1989,12
24,20847,854100,1677104135,,HUMAN_OBSERVATION,2016-11-24 00:00:00+00:00,-2.619326,34.74700900000001,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Eudorcas thomsonii,105654,7261427,Eudorcas thomsonii,6,14,POINT (34.74700900000001 -2.619326),"(34.74700900000001, -2.619326)",True,2016,11
26,20849,854102,1677104493,,HUMAN_OBSERVATION,1989-12-20 00:00:00+00:00,-0.350187,36.083221,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Eudorcas thomsonii,105654,7261427,Eudorcas thomsonii,6,6,POINT (36.083221 -0.350187),"(36.083221, -0.350187)",True,1989,12
