,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,70408,903661,1099967659,,HUMAN_OBSERVATION,2012-08-17 16:06:35+00:00,6.947177000000001,39.727188,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,15,6,POINT (39.727188 6.947177000000001),"(39.727188, 6.947177000000001)",True,2012,8
1,106765,940018,1883465902,,HUMAN_OBSERVATION,2018-06-17 17:33:10+00:00,7.149477,39.73953,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,6,5,POINT (39.73953 7.149477),"(39.73953, 7.149477)",True,2018,6
2,247075,1080328,923602581,,HUMAN_OBSERVATION,2005-02-09 00:00:00+00:00,6.856213,39.862003,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,6,6,POINT (39.862003 6.856213),"(39.862003, 6.856213)",True,2005,2
3,247203,1080456,923646833,,HUMAN_OBSERVATION,2003-12-28 00:00:00+00:00,7.094589999999998,39.76347,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,15,5,POINT (39.76347 7.094589999999998),"(39.76347, 7.094589999999998)",True,2003,12
4,292388,1125641,665796378,PhysicalObject,PRESERVED_SPECIMEN,1927-02-01 00:00:00+00:00,7.916666999999999,39.450001,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,15,6,POINT (39.450001 7.916666999999999),"(39.450001, 7.916666999999999)",True,1927,2
5,292389,1125642,665796379,PhysicalObject,PRESERVED_SPECIMEN,1927-02-01 00:00:00+00:00,7.833334,39.416668,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,6,6,POINT (39.416668 7.833334),"(39.416668, 7.833334)",True,1927,2
12,293221,1126474,1836575130,,HUMAN_OBSERVATION,2017-11-18 00:00:00+00:00,7.170750999999999,39.625425,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,15,6,POINT (39.625425 7.170750999999999),"(39.625425, 7.170750999999999)",True,2017,11
17,330568,1163821,1891289821,,HUMAN_OBSERVATION,2012-10-24 08:15:00+00:00,6.834386,39.665695,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,6,6,POINT (39.665695 6.834386),"(39.665695, 6.834386)",True,2012,10
22,432142,1265395,1802764600,,HUMAN_OBSERVATION,2011-12-04 10:58:00+00:00,7.021750999999999,39.790314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,15,6,POINT (39.790314 7.021750999999999),"(39.790314, 7.021750999999999)",True,2011,12
23,432143,1265396,1802764603,,HUMAN_OBSERVATION,2011-12-04 10:48:00+00:00,7.11983,39.61774000000001,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,5,14,POINT (39.61774000000001 7.11983),"(39.61774000000001, 7.11983)",True,2011,12
24,432147,1265400,1802764873,,HUMAN_OBSERVATION,2011-12-03 15:42:00+00:00,7.088738,39.627139,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,6,6,POINT (39.627139 7.088738),"(39.627139, 7.088738)",True,2011,12
25,432151,1265404,1802764916,,HUMAN_OBSERVATION,2011-12-04 10:09:00+00:00,7.153627,39.708797,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,6,6,POINT (39.708797 7.153627),"(39.708797, 7.153627)",True,2011,12
35,588907,1422160,1147080326,MovingImage,MACHINE_OBSERVATION,2014-12-31 00:00:00+00:00,7.0985619999999985,39.78970800000001,7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1,0,Tragelaphus buxtoni,105895,5220178,Tragelaphus buxtoni,16,14,POINT (39.78970800000001 7.098561999999998),"(39.78970800000001, 7.0985619999999985)",True,2014,12
