,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1890648624,Cephalophus silvicultor,5.500724,-8.480903,POINT (-8.480903 5.500724),1,4.553411,122.0,39.0,1660.29,33.53,0.42,2.45,741.74,111186.0,111186.0,286.0,213.0,12.0,125.79,143.16,1253.7,156.61,133.47,674.5,220.0,40.0,0.0013710412,257.0,268.0,249.0,2887.0,416.0,77.0,45.0,1006.0,340.0,567.0,759.0,99.0,76.0,785.0,327.0,197.0,130.0,257.0,257.0
1,1,891072805,Cephalophus silvicultor,-1.0806,29.6614,POINT (29.6614 -1.0806),1,4.890646,119.0,21.0,1517.51,24.36,-0.1,0.7,359.72,77940.0,77940.0,238.0,122.0,12.0,117.39,120.69,684.07,133.87,129.69,449.0,279.0,74.0,0.037011772,180.0,182.0,178.0,1372.0,169.0,40.0,33.0,445.0,192.0,334.0,211.0,120.0,91.0,209.0,245.0,114.0,131.0,180.0,178.0
2,2,1890647986,Cephalophus silvicultor,5.357797,-8.375942,POINT (-8.375942 5.357797),1,2.6491587,122.0,39.0,1611.45,19.32,0.47,2.45,819.66,109386.0,109386.0,280.0,211.0,12.0,121.33,138.85,1258.76,152.55,129.78,664.5,220.0,40.0,0.006927487,253.0,264.0,244.0,3065.0,421.0,97.0,42.0,1045.0,408.0,608.0,781.0,95.0,76.0,770.0,322.0,197.0,125.0,253.0,253.0
3,3,1890646808,Cephalophus silvicultor,5.32295,-8.786522,POINT (-8.786522 5.32295),1,4.7204084,122.0,39.0,1622.63,17.48,0.54,1.85,1004.51,109710.0,109710.0,284.0,207.0,12.0,122.88,139.8,1187.02,151.7,128.7,668.5,220.0,40.0,0.0033830828,254.0,261.0,246.0,3517.0,555.0,107.0,49.0,1232.0,460.0,569.0,966.0,96.0,82.0,588.0,319.0,202.0,117.0,249.0,256.0
4,4,1890646676,Cephalophus silvicultor,5.301221,-8.740999,POINT (-8.740999 5.301221),1,3.4214704,122.0,39.0,1619.91,16.61,0.53,1.95,966.6,109530.0,109530.0,283.0,207.0,12.0,123.57,139.49,1188.84,151.81,128.2,665.5,220.0,40.0,0.00166554,253.0,261.0,246.0,3441.0,531.0,107.0,47.0,1185.0,456.0,580.0,930.0,96.0,80.0,598.0,319.0,200.0,119.0,249.0,255.0
5,5,1890648116,Cephalophus silvicultor,5.390023,-8.445526,POINT (-8.445525999999999 5.390023),1,4.029133,122.0,39.0,1611.1,19.49,0.48,2.3,843.4,108972.0,108972.0,280.0,209.0,12.0,121.65,139.21,1229.12,151.94,129.82,661.0,220.0,40.0,0.0063172514,252.0,262.0,243.0,3127.0,440.0,97.0,43.0,1069.0,411.0,604.0,809.0,95.0,76.0,747.0,320.0,196.0,124.0,252.0,253.0
6,6,197039476,Cephalophus silvicultor,7.532999999999999,-8.933,POINT (-8.933 7.532999999999999),1,3.0693574,125.0,23.0,1939.43,51.37,0.08,2.0,345.05,105588.0,105588.0,290.0,183.0,12.0,146.59,172.22,1472.98,173.83,147.13,604.0,222.0,57.0,0.009792415,244.0,251.0,238.0,2104.0,391.0,17.0,63.0,963.0,110.0,339.0,816.0,146.0,71.0,626.0,345.0,140.0,205.0,239.0,240.0
7,7,1890647674,Cephalophus silvicultor,5.252208,-8.575695,POINT (-8.575695 5.252208),1,3.3464935,122.0,39.0,1609.05,14.98,0.51,2.15,910.02,109512.0,109512.0,282.0,210.0,12.0,121.86,138.7,1211.91,151.18,129.34,665.5,220.0,40.0,0.0026602268,253.0,263.0,245.0,3294.0,485.0,106.0,44.0,1120.0,448.0,599.0,862.0,94.0,77.0,687.0,320.0,199.0,121.0,253.0,254.0
8,8,1831154421,Cephalophus silvicultor,3.694,29.153,POINT (29.153 3.694),1,5.943033,139.0,31.0,1797.9,64.33,-0.12,2.6,352.0,107262.0,107262.0,283.0,197.0,12.0,135.97,163.67,1398.29,167.9,142.93,649.0,118.0,40.0,0.0025902004,248.0,259.0,236.0,1589.0,216.0,26.0,51.0,596.0,95.0,167.0,595.0,120.0,79.0,912.0,333.0,182.0,151.0,238.0,256.0
9,9,197039481,Cephalophus silvicultor,8.139,-8.573,POINT (-8.573 8.138999999999999),1,3.2420814,134.0,21.0,1831.79,56.88,0.01,2.95,321.73,103590.0,103590.0,277.0,182.0,12.0,137.07,163.64,1550.99,173.79,137.07,599.5,156.0,53.0,0.016550558,240.0,254.0,230.0,1855.0,321.0,14.0,63.0,855.0,88.0,303.0,855.0,133.0,68.0,1015.0,337.0,143.0,194.0,230.0,238.0
10,10,1890648092,Cephalophus silvicultor,5.3827050000000005,-8.745775,POINT (-8.745775 5.382705000000001),1,5.6211195,122.0,39.0,1637.91,22.38,0.51,2.0,916.59,110268.0,110268.0,285.0,208.0,12.0,124.64,141.17,1225.22,153.86,131.34,671.0,220.0,40.0,0.002201514,255.0,263.0,247.0,3320.0,506.0,98.0,48.0,1145.0,422.0,568.0,902.0,97.0,80.0,614.0,322.0,201.0,121.0,254.0,256.0
11,11,1702476002,Cephalophus silvicultor,3.733,29.154,POINT (29.154 3.733),1,5.943033,139.0,31.0,1797.9,64.33,-0.12,2.6,352.0,107262.0,107262.0,283.0,197.0,12.0,135.97,163.67,1398.29,167.9,142.93,649.0,118.0,40.0,0.0025902004,248.0,259.0,236.0,1589.0,216.0,26.0,51.0,596.0,95.0,167.0,595.0,120.0,79.0,912.0,333.0,182.0,151.0,238.0,256.0
12,12,1890646542,Cephalophus silvicultor,5.280986,-8.606729,POINT (-8.606729 5.280986),1,4.1276126,122.0,39.0,1614.65,15.69,0.52,2.05,929.35,109602.0,109602.0,283.0,209.0,12.0,122.56,139.22,1215.55,151.71,135.67,665.5,220.0,40.0,0.0017202256,253.0,262.0,245.0,3364.0,508.0,107.0,46.0,1150.0,452.0,589.0,895.0,95.0,78.0,630.0,320.0,199.0,121.0,255.0,255.0
13,13,1890646793,Cephalophus silvicultor,5.313613,-8.757672,POINT (-8.757671999999999 5.313613),1,4.7204084,122.0,39.0,1622.63,17.48,0.54,1.85,1004.51,109710.0,109710.0,284.0,207.0,12.0,122.88,139.8,1187.02,151.7,128.7,668.5,220.0,40.0,0.0033830828,254.0,261.0,246.0,3517.0,555.0,107.0,49.0,1232.0,460.0,569.0,966.0,96.0,82.0,588.0,319.0,202.0,117.0,249.0,256.0
14,14,197039199,Cephalophus silvicultor,8.525,-8.937000000000003,POINT (-8.937000000000001 8.525),1,5.4304395,122.0,21.0,1870.84,51.12,0.13,2.6,358.54,103266.0,103266.0,314.0,173.0,12.0,141.44,165.3,1516.77,171.47,141.44,626.0,210.0,59.0,0.033060666,239.0,251.0,231.0,2140.0,350.0,14.0,63.0,1009.0,95.0,329.0,1009.0,140.0,69.0,880.0,338.0,137.0,201.0,231.0,235.0
15,15,1890646511,Cephalophus silvicultor,5.273752,-8.520307,POINT (-8.520307000000001 5.273752),1,3.3464935,122.0,39.0,1609.05,14.98,0.51,2.15,910.02,109512.0,109512.0,282.0,210.0,12.0,121.86,138.7,1211.91,151.18,129.34,665.5,220.0,40.0,0.0026602268,253.0,263.0,245.0,3294.0,485.0,106.0,44.0,1120.0,448.0,599.0,862.0,94.0,77.0,687.0,320.0,199.0,121.0,253.0,254.0
