,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,665737300,Taurotragus oryx,-22.26915,22.534321,POINT (22.534321 -22.26915),1,1.7890179,151.0,5.0,1830.49,79.4,-0.79,12.05,44.83,91530.0,91530.0,231.0,190.0,12.0,101.76,101.76,4208.87,197.45,191.71,487.0,31.0,58.0,0.00062660204,212.0,256.0,148.0,377.0,90.0,0.0,93.0,218.0,2.0,191.0,2.0,167.0,57.0,4437.0,332.0,44.0,288.0,256.0,148.0
1,1,1339778054,Taurotragus oryx,-20.507545,17.243921,POINT (17.243921 -20.507545),1,2.0880485,150.0,3.0,1780.95,77.99,-0.78,9.6,50.07,85158.0,85158.0,231.0,154.0,12.0,103.01,103.01,3824.64,190.87,167.92,472.0,32.0,53.0,0.014867701,197.0,232.0,146.0,392.0,93.0,0.0,108.0,266.0,0.0,169.0,0.0,166.0,61.0,3487.0,313.0,44.0,269.0,224.0,146.0
2,2,1607313186,Taurotragus oryx,-22.543019,17.196281,POINT (17.196281 -22.543019),1,5.9868636,134.0,14.0,1669.62,76.16,-0.76,10.65,49.78,77256.0,77256.0,204.0,145.0,12.0,91.66,91.66,4046.33,178.65,161.15,410.0,57.0,64.0,0.006496048,179.0,220.0,125.0,398.0,100.0,0.0,104.0,270.0,3.0,213.0,9.0,164.0,59.0,3803.0,303.0,27.0,276.0,211.0,125.0
3,3,1835464161,Taurotragus oryx,-2.619326,34.74700900000001,POINT (34.74700900000001 -2.619326),1,0.95245403,135.0,22.0,1496.28,57.15,-0.41,2.75,213.48,84528.0,84528.0,232.0,151.0,12.0,112.29,112.29,1340.08,136.19,131.17,487.5,68.0,64.0,0.019233717,195.0,203.0,181.0,887.0,148.0,8.0,66.0,395.0,46.0,358.0,46.0,107.0,75.0,885.0,265.0,123.0,142.0,202.0,181.0
4,4,1147078662,Taurotragus oryx,0.586986,37.57578400000001,POINT (37.57578400000001 0.586986),1,2.2472887,149.0,23.0,2062.51,74.06,-0.74,2.1,94.81,100962.0,100962.0,305.0,158.0,12.0,160.38,160.38,1169.78,183.77,168.98,613.0,98.0,60.0,0.011266913,234.0,242.0,226.0,535.0,135.0,5.0,95.0,242.0,17.0,203.0,17.0,168.0,88.0,689.0,333.0,143.0,190.0,230.0,226.0
5,5,1039515342,Taurotragus oryx,-1.2167,35.4667,POINT (35.4667 -1.2167),1,2.969508,142.0,15.0,1636.07,46.38,-0.4,2.6,195.73,74196.0,74196.0,226.0,106.0,12.0,119.84,128.12,1291.79,148.05,138.29,423.0,84.0,55.0,0.010546594,171.0,181.0,160.0,979.0,176.0,28.0,51.0,401.0,107.0,387.0,117.0,146.0,84.0,796.0,262.0,90.0,172.0,178.0,161.0
6,6,1835458692,Taurotragus oryx,-7.708951,34.874725,POINT (34.874725 -7.708951),1,0.5470996,126.0,34.0,1694.09,62.63,-0.63,4.6,125.84,99558.0,99558.0,267.0,189.0,12.0,121.34,121.34,1664.36,160.51,150.99,595.0,245.0,54.0,0.006639424,230.0,246.0,208.0,633.0,139.0,0.0,107.0,396.0,0.0,176.0,0.0,116.0,68.0,1465.0,312.0,142.0,170.0,241.0,208.0
7,7,1580395875,Taurotragus oryx,-28.589346000000006,20.269775,POINT (20.269775 -28.589346),1,0.9416363,128.0,29.0,1806.17,91.64,-0.92,14.95,16.1,87912.0,87912.0,209.0,188.0,12.0,80.19,80.19,6040.29,220.26,197.55,450.0,103.0,63.0,0.00862138,203.0,267.0,133.0,151.0,31.0,2.0,74.0,79.0,6.0,64.0,6.0,175.0,54.0,5234.0,358.0,38.0,320.0,261.0,133.0
8,8,923529384,Taurotragus oryx,-32.224419,22.225342,POINT (22.225342 -32.224419),1,3.024994,132.0,27.0,1527.75,87.17,-0.87,13.9,22.74,72702.0,72702.0,168.0,149.0,11.0,61.49,61.49,5759.12,197.47,177.17,357.0,42.0,74.0,0.02190438,168.0,227.0,105.0,196.0,36.0,8.0,47.0,79.0,25.0,63.0,25.0,157.0,52.0,4770.0,318.0,21.0,297.0,223.0,105.0
9,9,1339736906,Taurotragus oryx,-34.091621,18.561214,POINT (18.561214 -34.091621),1,-3.4e+38,145.0,7.0,1139.18,69.85,-0.37,8.1,140.0,72306.0,72306.0,173.0,158.0,12.0,48.99,142.78,3968.34,131.72,48.99,412.0,49.0,64.0,-3.4e+38,167.0,204.0,130.0,719.0,124.0,18.0,63.0,342.0,62.0,65.0,342.0,95.0,53.0,2916.0,258.0,81.0,177.0,130.0,203.0
10,10,923531888,Taurotragus oryx,-22.537689,16.950188,POINT (16.950188 -22.537689),1,0.45339772,134.0,14.0,1757.71,79.52,-0.8,10.25,44.62,83322.0,83322.0,221.0,153.0,12.0,97.04,97.04,4230.46,195.26,169.05,456.0,57.0,64.0,0.017653694,193.0,231.0,141.0,360.0,90.0,0.0,105.0,249.0,3.0,132.0,3.0,168.0,60.0,3652.0,319.0,42.0,277.0,224.0,141.0
11,11,1835465285,Taurotragus oryx,-22.204889,17.5807,POINT (17.5807 -22.204889),1,2.393696,134.0,14.0,1694.89,75.28,-0.75,11.0,51.64,78966.0,78966.0,212.0,158.0,12.0,93.87,93.87,4004.66,180.29,163.85,421.0,57.0,64.0,0.011471868,183.0,225.0,128.0,419.0,97.0,0.0,103.0,276.0,3.0,229.0,3.0,165.0,58.0,3900.0,306.0,26.0,280.0,217.0,128.0
12,12,923549213,Taurotragus oryx,-22.269505,16.900807999999998,POINT (16.900808 -22.269505),1,0.58625287,134.0,14.0,1803.2,79.81,-0.8,10.35,44.12,84798.0,84798.0,229.0,161.0,12.0,99.11,99.11,4362.37,193.17,174.25,467.0,57.0,64.0,0.03158197,196.0,235.0,144.0,364.0,92.0,0.0,110.0,257.0,2.0,199.0,2.0,173.0,61.0,3689.0,325.0,42.0,283.0,229.0,144.0
13,13,1436955849,Taurotragus oryx,-9.383333,30.133333,POINT (30.133333 -9.383333),1,3.5222695,128.0,25.0,1594.66,78.38,-0.19,4.85,236.3,90036.0,90036.0,255.0,166.0,12.0,116.14,122.26,1452.69,153.13,131.41,531.5,171.0,47.0,0.013967716,208.0,223.0,188.0,1290.0,246.0,0.0,92.0,688.0,2.0,228.0,22.0,118.0,63.0,1366.0,296.0,110.0,186.0,212.0,188.0
14,14,923540924,Taurotragus oryx,-3.10255,37.009678,POINT (37.009678 -3.10255),1,4.184102,125.0,68.0,1517.35,58.55,-0.37,4.5,201.43,82710.0,82710.0,209.0,138.0,12.0,98.56,109.62,2307.03,151.73,121.14,475.0,258.0,63.0,0.03411225,191.0,208.0,169.0,951.0,250.0,15.0,84.0,512.0,52.0,218.0,72.0,112.0,69.0,1554.0,281.0,120.0,161.0,197.0,171.0
15,15,1835462460,Taurotragus oryx,-2.0008220000000003,35.164318,POINT (35.164318 -2.000822),1,4.202129,124.0,42.0,1567.12,49.72,-0.44,2.85,199.57,82764.0,82764.0,234.0,141.0,12.0,116.62,126.49,1412.11,143.74,138.91,479.5,180.0,59.0,0.009054476,191.0,200.0,178.0,875.0,150.0,17.0,57.0,371.0,73.0,312.0,77.0,120.0,80.0,844.0,266.0,116.0,150.0,200.0,181.0
