,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1809986405,Rangifer tarandus,62.814896,9.294274,POINT (9.294274 62.814896),1,0.094241425,138.0,8.0,379.69,0.0,0.64,16.85,156.93,4147.5,1948.5,-59.0,35.0,0.0,2.04,33.72,3219.29,76.39,58.82,-191.0,95.0,48.0,0.050101742,-11.0,72.0,-85.0,1051.0,108.0,58.0,20.0,319.0,191.0,298.0,262.0,70.0,28.0,6189.0,124.0,-121.0,245.0,63.0,-25.0
1,1,1809986281,Rangifer tarandus,62.513704,9.743799,POINT (9.743799000000001 62.513704),1,0.2926624,138.0,8.0,392.8,5.97,0.57,18.4,127.18,4297.5,2034.0,-70.0,36.0,0.0,1.92,15.22,3369.06,79.66,61.11,-214.0,95.0,48.0,0.06558853,-14.0,75.0,-95.0,910.0,104.0,48.0,23.0,297.0,160.0,286.0,207.0,73.0,27.0,6659.0,130.0,-132.0,262.0,64.0,-68.0
2,2,1809986280,Rangifer tarandus,62.365575,9.483108,POINT (9.483108 62.365575),1,2.299061,138.0,8.0,350.41,0.0,0.65,17.85,144.26,2625.0,690.0,-87.0,14.0,0.0,1.52,12.48,3073.74,72.55,55.53,-271.0,95.0,48.0,0.05985055,-34.0,53.0,-112.0,1009.0,114.0,54.0,22.0,323.0,182.0,316.0,234.0,72.0,27.0,6484.0,108.0,-150.0,258.0,42.0,-89.0
3,3,1809986257,Rangifer tarandus,62.364004,9.40718,POINT (9.40718 62.364004),1,3.207977,138.0,8.0,353.24,0.0,0.65,17.8,144.83,2782.5,720.0,-84.0,17.0,0.0,1.59,12.71,3087.12,72.9,55.82,-263.0,95.0,48.0,0.026260445,-32.0,55.0,-110.0,1010.0,113.0,53.0,22.0,322.0,182.0,312.0,237.0,72.0,28.0,6466.0,110.0,-147.0,257.0,45.0,-86.0
4,4,1809986205,Rangifer tarandus,62.490109,10.342874,POINT (10.342874 62.490109),1,1.1432983,119.0,10.0,443.39,21.15,0.35,20.3,87.78,7461.0,4230.0,-65.0,58.0,1.0,2.16,18.11,3756.9,88.52,67.83,-178.5,668.0,40.0,0.01164778,3.0,98.0,-88.0,682.0,90.0,33.0,33.0,250.0,104.0,243.0,132.0,76.0,26.0,7238.0,155.0,-128.0,283.0,86.0,-51.0
5,5,1809986100,Rangifer tarandus,62.541845,7.930855999999999,POINT (7.930855999999999 62.541845),1,0.31044877,138.0,8.0,390.7,19.03,0.63,14.85,180.61,6984.0,3876.0,-27.0,57.0,0.0,2.73,59.02,3159.74,75.55,5.18,-93.0,95.0,48.0,0.010912445,15.0,88.0,-51.0,1066.0,128.0,52.0,25.0,344.0,173.0,240.0,315.0,62.0,28.0,5495.0,133.0,-81.0,214.0,-16.0,38.0
6,6,1809986093,Rangifer tarandus,65.774603,14.235572,POINT (14.235572 65.774603),1,4.825841,136.0,5.0,386.28,2.75,0.7,17.15,197.91,8037.0,4488.0,-31.0,74.0,2.0,1.55,60.27,3317.05,77.58,3.72,-104.0,129.0,38.0,0.06175242,18.0,102.0,-56.0,1300.0,148.0,63.0,24.0,402.0,217.0,302.0,363.0,64.0,26.0,6194.0,147.0,-91.0,238.0,-15.0,44.0
7,7,1809985946,Rangifer tarandus,62.512796,9.745796,POINT (9.745796 62.51279599999999),1,0.2926624,138.0,8.0,392.8,5.97,0.57,18.4,127.18,4297.5,2034.0,-70.0,36.0,0.0,1.92,15.22,3369.06,79.66,61.11,-214.0,95.0,48.0,0.06558853,-14.0,75.0,-95.0,910.0,104.0,48.0,23.0,297.0,160.0,286.0,207.0,73.0,27.0,6659.0,130.0,-132.0,262.0,64.0,-68.0
8,8,1809985651,Rangifer tarandus,62.635657,9.097499,POINT (9.097499000000001 62.63565699999999),1,3.882119,138.0,8.0,379.95,0.0,0.63,17.1,152.16,4057.5,1926.0,-62.0,34.0,0.0,2.04,33.59,3229.73,76.64,58.92,-198.0,95.0,48.0,0.08142087,-13.0,71.0,-88.0,1027.0,106.0,55.0,20.0,312.0,185.0,293.0,256.0,71.0,28.0,6247.0,124.0,-123.0,247.0,62.0,-27.0
9,9,1809985618,Rangifer tarandus,65.38665400000001,13.874053,POINT (13.874053 65.38665400000001),1,1.3165336,138.0,8.0,364.23,0.0,0.73,17.7,203.03,6156.0,2754.0,-53.0,55.0,0.0,1.39,56.1,3171.53,74.46,3.52,-168.0,95.0,48.0,0.05603025,-1.0,85.0,-78.0,1369.0,147.0,71.0,21.0,409.0,243.0,330.0,376.0,65.0,26.0,6379.0,132.0,-114.0,246.0,-34.0,25.0
