,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1805897712,Axis axis,27.57646,84.359894,POINT (84.359894 27.57646),1,5.774075,125.0,22.0,1541.79,73.29,0.16,13.75,233.73,103122.0,103122.0,218.0,228.0,12.0,84.32,81.28,3896.73,164.52,147.53,546.0,223.0,55.0,0.028484985,238.0,287.0,162.0,1830.0,477.0,3.0,116.0,1278.0,31.0,886.0,36.0,117.0,44.0,5060.0,355.0,90.0,265.0,284.0,173.0
1,1,1913658044,Axis axis,21.837976,88.885199,POINT (88.885199 21.837976),1,4.712389,135.0,40.0,1369.08,69.87,0.21,10.05,299.25,113166.0,113166.0,256.0,261.0,12.0,97.96,97.96,1878.1,137.79,114.21,658.0,74.0,64.0,1.3552527e-20,262.0,294.0,208.0,1742.0,394.0,5.0,97.0,1046.0,35.0,453.0,35.0,80.0,40.0,3488.0,336.0,140.0,196.0,287.0,208.0
2,2,1831189286,Axis axis,22.896029,86.158734,POINT (86.158734 22.896029),1,3.6704762,133.0,21.0,1676.89,81.36,-0.2,14.2,158.16,114426.0,114426.0,265.0,267.0,12.0,107.71,102.03,3857.05,195.13,125.36,648.0,233.0,65.0,0.0026082355,265.0,320.0,200.0,1339.0,343.0,1.0,112.0,913.0,23.0,285.0,34.0,116.0,40.0,4633.0,401.0,118.0,283.0,285.0,201.0
3,3,920683384,Axis axis,15.375901999999998,74.21093,POINT (74.21093 15.375902),1,4.3158383,133.0,20.0,1547.47,82.97,0.41,4.65,575.47,117666.0,117666.0,317.0,260.0,12.0,128.81,139.15,1677.07,153.33,113.73,738.5,173.0,56.0,0.025142148,272.0,292.0,258.0,2625.0,954.0,0.0,136.0,2088.0,1.0,118.0,11.0,89.0,58.0,1394.0,345.0,193.0,152.0,268.0,265.0
4,4,1039524842,Axis axis,22.5833,88.35,POINT (88.34999999999999 22.5833),1,1.6941621,135.0,25.0,1540.57,70.61,0.1,10.85,248.04,113760.0,113760.0,265.0,255.0,12.0,105.39,105.39,2696.21,163.04,121.58,655.0,55.0,56.0,0.00088193075,263.0,300.0,204.0,1712.0,373.0,8.0,95.0,1006.0,44.0,467.0,44.0,100.0,43.0,3875.0,359.0,127.0,232.0,288.0,204.0
5,5,665794827,Axis axis,19.41667,80.066673,POINT (80.06667299999999 19.41667),1,4.1056137,144.0,54.0,1793.09,78.97,-0.18,14.3,169.71,119682.0,119682.0,293.0,290.0,12.0,118.78,118.78,3652.8,200.12,125.41,705.0,131.0,69.0,0.002331411,277.0,337.0,222.0,1477.0,477.0,1.0,139.0,1179.0,9.0,203.0,9.0,121.0,41.0,4240.0,424.0,135.0,289.0,277.0,222.0
6,6,1676720239,Axis axis,27.164709,77.519875,POINT (77.519875 27.164709),1,1.4434634,132.0,19.0,1738.09,85.47,-0.6,20.15,67.86,111114.0,111114.0,225.0,295.0,12.0,91.36,155.19,4675.06,195.54,143.17,566.75,123.0,64.0,0.00042729784,257.0,335.0,163.0,693.0,280.0,1.0,154.0,602.0,15.0,238.0,19.0,135.0,39.0,6646.0,417.0,74.0,343.0,297.0,239.0
7,7,1891289846,Axis axis,21.762953,79.339113,POINT (79.339113 21.762953),1,2.9517934,126.0,29.0,1722.63,79.86,-0.37,14.85,122.13,110646.0,110646.0,269.0,268.0,12.0,106.13,106.13,4003.81,201.32,122.43,639.0,184.0,67.0,0.0113819195,256.0,318.0,198.0,1090.0,327.0,6.0,126.0,817.0,27.0,173.0,27.0,125.0,41.0,4477.0,412.0,114.0,298.0,262.0,198.0
8,8,1671734359,Axis axis,26.055339,76.49629399999998,POINT (76.49629399999999 26.055339),1,2.2572207,137.0,23.0,1743.56,84.02,-0.52,18.3,83.61,109152.0,109152.0,234.0,265.0,12.0,97.6,159.57,4446.51,191.99,138.01,565.5,116.0,63.0,0.012328271,252.0,324.0,169.0,834.0,310.0,2.0,155.0,724.0,12.0,70.0,19.0,138.0,41.0,6027.0,413.0,78.0,335.0,283.0,240.0
9,9,1880516749,Axis axis,21.149049,70.65221899999997,POINT (70.65221899999999 21.149049),1,3.7917886,138.0,33.0,1367.02,88.4,-0.48,8.15,135.95,108576.0,108576.0,269.0,261.0,12.0,106.68,120.07,1763.04,111.07,99.21,650.5,145.0,64.0,0.011213748,251.0,278.0,212.0,708.0,312.0,0.0,154.0,584.0,2.0,431.0,2.0,87.0,49.0,2547.0,315.0,139.0,176.0,272.0,219.0
10,10,1088972456,Axis axis,27.21731,77.49009000000002,POINT (77.49009000000001 27.21731),1,0.74030447,132.0,19.0,1738.87,86.15,-0.62,19.95,65.59,111132.0,111132.0,225.0,293.0,12.0,91.05,154.86,4682.19,195.68,143.9,566.75,123.0,64.0,0.00040424865,257.0,334.0,163.0,668.0,271.0,2.0,155.0,584.0,12.0,230.0,16.0,135.0,39.0,6616.0,417.0,75.0,342.0,298.0,238.0
11,11,1291061481,Axis axis,11.780653,76.626205,POINT (76.626205 11.780653),1,0.9992689,144.0,21.0,1504.75,62.08,-0.49,4.95,161.02,100404.0,100404.0,260.0,203.0,12.0,107.93,136.07,1944.41,154.11,125.79,608.5,162.0,57.0,0.0077241077,232.0,255.0,214.0,760.0,162.0,3.0,77.0,304.0,17.0,209.0,76.0,95.0,59.0,1499.0,316.0,157.0,159.0,238.0,231.0
12,12,1807271747,Axis axis,27.159269,77.5232,POINT (77.5232 27.159269),1,1.4434634,132.0,19.0,1738.09,85.47,-0.6,20.15,67.86,111114.0,111114.0,225.0,295.0,12.0,91.36,155.19,4675.06,195.54,143.17,566.75,123.0,64.0,0.00042729784,257.0,335.0,163.0,693.0,280.0,1.0,154.0,602.0,15.0,238.0,19.0,135.0,39.0,6646.0,417.0,74.0,343.0,297.0,239.0
13,13,1455586554,Axis axis,25.969033,76.452862,POINT (76.452862 25.969033),1,2.2416384,126.0,29.0,1747.89,84.22,-0.52,18.35,83.12,109476.0,109476.0,235.0,266.0,12.0,98.34,160.52,4465.64,209.79,137.57,568.75,184.0,67.0,0.0024877004,253.0,325.0,170.0,832.0,309.0,2.0,155.0,724.0,12.0,69.0,18.0,138.0,41.0,6015.0,415.0,79.0,336.0,283.0,241.0
14,14,920683351,Axis axis,23.663864,81.013351,POINT (81.013351 23.663864),1,0.7486848,150.0,45.0,1684.45,82.35,-0.29,17.0,121.23,105660.0,105660.0,252.0,262.0,12.0,104.3,196.2,4215.84,202.52,121.41,576.0,103.0,69.0,0.0005184863,244.0,315.0,173.0,1191.0,381.0,5.0,137.0,958.0,29.0,123.0,54.0,131.0,39.0,5455.0,410.0,80.0,330.0,265.0,288.0
15,15,1883959031,Axis axis,11.579831,76.586067,POINT (76.586067 11.579831),1,0.31260562,127.0,22.0,1391.07,75.18,0.01,4.45,312.52,90090.0,90090.0,237.0,178.0,12.0,101.2,125.94,1726.57,141.43,106.13,531.5,228.0,47.0,0.10832272,208.0,228.0,190.0,1406.0,325.0,8.0,78.0,679.0,35.0,239.0,146.0,91.0,59.0,1420.0,285.0,132.0,153.0,208.0,204.0
16,16,891090683,Axis axis,22.298274,80.58828000000003,POINT (80.58828000000001 22.298274),1,4.923586,151.0,49.0,1681.68,78.57,-0.14,15.25,153.89,103644.0,103644.0,257.0,248.0,12.0,103.91,103.91,4078.87,200.13,117.3,584.0,112.0,67.0,0.02846547,240.0,303.0,178.0,1438.0,468.0,3.0,137.0,1153.0,37.0,159.0,37.0,131.0,41.0,4723.0,401.0,87.0,314.0,253.0,178.0
17,17,1579852655,Axis axis,22.411028,80.608063,POINT (80.608063 22.411028),1,4.882657,151.0,49.0,1693.08,78.71,-0.15,15.35,152.24,103662.0,103662.0,257.0,247.0,12.0,104.17,104.17,4127.11,201.83,118.15,582.0,112.0,67.0,0.02081203,240.0,303.0,178.0,1436.0,464.0,3.0,136.0,1151.0,37.0,158.0,37.0,133.0,41.0,4778.0,402.0,85.0,317.0,254.0,178.0
18,18,1847450491,Axis axis,20.243517,79.376906,POINT (79.37690600000001 20.243517),1,3.7801082,126.0,29.0,1800.62,90.31,-0.25,15.1,148.77,116784.0,116784.0,283.0,283.0,12.0,115.56,115.56,3915.54,205.41,126.44,677.0,184.0,67.0,0.0029395423,270.0,333.0,213.0,1351.0,405.0,4.0,131.0,1046.0,16.0,209.0,16.0,126.0,41.0,4420.0,426.0,124.0,302.0,272.0,213.0
19,19,1890710527,Axis axis,27.557836,84.318494,POINT (84.318494 27.557836),1,1.2380399,125.0,22.0,1552.1,74.08,0.19,13.65,244.28,104436.0,104436.0,222.0,231.0,12.0,85.59,82.48,3878.41,164.8,147.58,557.0,223.0,55.0,0.013952956,242.0,290.0,166.0,1907.0,514.0,3.0,118.0,1347.0,29.0,950.0,33.0,117.0,44.0,4999.0,357.0,93.0,264.0,286.0,176.0
20,20,1839229904,Axis axis,29.577637,78.87428299999998,POINT (78.87428299999999 29.577637),1,3.9221208,139.0,18.0,1506.25,61.28,0.05,16.45,180.63,96678.0,96678.0,193.0,238.0,12.0,73.72,171.58,4653.66,178.34,128.46,487.0,28.0,77.0,0.017295467,223.0,287.0,143.0,1589.0,472.0,7.0,119.0,1155.0,77.0,650.0,113.0,120.0,40.0,5675.0,369.0,71.0,298.0,265.0,250.0
21,21,1891338865,Axis axis,27.554,84.45100000000002,POINT (84.45100000000001 27.554),1,0.16359857,125.0,22.0,1543.03,73.51,0.14,13.75,227.99,103122.0,103122.0,218.0,228.0,12.0,84.38,81.41,3885.88,164.87,147.79,546.0,223.0,55.0,0.045121484,238.0,287.0,162.0,1785.0,482.0,3.0,116.0,1242.0,32.0,844.0,37.0,117.0,44.0,5042.0,355.0,90.0,265.0,284.0,173.0
22,22,1291116183,Axis axis,13.66321,79.37776600000002,POINT (79.37776600000001 13.66321),1,2.019116,130.0,21.0,1720.83,61.59,-0.49,9.2,145.13,119142.0,119142.0,276.0,265.0,12.0,107.96,141.06,2686.38,174.35,124.01,731.0,199.0,68.0,0.034600157,276.0,312.0,236.0,874.0,176.0,3.0,72.0,411.0,15.0,153.0,214.0,101.0,50.0,2904.0,379.0,179.0,200.0,265.0,254.0
23,23,1838022378,Axis axis,26.024833,76.503488,POINT (76.503488 26.024833),1,1.7323072,126.0,29.0,1757.99,84.57,-0.55,18.45,78.73,109962.0,109962.0,236.0,267.0,12.0,98.6,161.34,4498.41,193.53,138.61,571.25,184.0,67.0,0.012821677,254.0,326.0,170.0,793.0,297.0,2.0,153.0,687.0,12.0,332.0,20.0,139.0,41.0,6077.0,417.0,79.0,338.0,285.0,242.0
24,24,1891348025,Axis axis,20.340186,79.27676899999999,POINT (79.27676899999999 20.340186),1,4.1420045,126.0,29.0,1788.33,89.33,-0.22,14.95,154.23,115776.0,115776.0,280.0,280.0,12.0,113.86,113.86,3916.0,204.57,126.28,672.0,184.0,67.0,0.0078885965,268.0,330.0,212.0,1386.0,417.0,5.0,129.0,1060.0,21.0,222.0,21.0,125.0,41.0,4371.0,423.0,124.0,299.0,270.0,212.0
25,25,1901032706,Axis axis,27.161957,77.52214000000002,POINT (77.52214000000001 27.161957),1,1.4434634,132.0,19.0,1738.09,85.47,-0.6,20.15,67.86,111114.0,111114.0,225.0,295.0,12.0,91.36,155.19,4675.06,195.54,143.17,566.75,123.0,64.0,0.00042729784,257.0,335.0,163.0,693.0,280.0,1.0,154.0,602.0,15.0,238.0,19.0,135.0,39.0,6646.0,417.0,74.0,343.0,297.0,239.0
26,26,891133804,Axis axis,22.301668,80.48611,POINT (80.48611 22.301668),1,6.1581306,151.0,49.0,1726.56,78.78,-0.16,15.3,153.75,106272.0,106272.0,264.0,252.0,12.0,106.56,106.56,4208.55,205.87,120.08,601.0,112.0,67.0,0.0030352438,246.0,310.0,183.0,1458.0,486.0,3.0,137.0,1168.0,38.0,166.0,38.0,134.0,42.0,4790.0,409.0,91.0,318.0,260.0,183.0
27,27,1088897778,Axis axis,21.733026,89.117412,POINT (89.117412 21.733026),1,-3.4e+38,106.0,37.0,1353.16,67.13,0.28,9.9,325.65,113040.0,113040.0,256.0,261.0,12.0,97.78,97.78,1807.12,135.31,112.28,660.0,495.0,62.0,-3.4e+38,262.0,292.0,208.0,1867.0,430.0,6.0,98.0,1138.0,36.0,501.0,36.0,78.0,40.0,3398.0,335.0,142.0,193.0,286.0,208.0
28,28,899944399,Axis axis,27.168528,77.528114,POINT (77.528114 27.168528),1,0.469695,132.0,19.0,1734.12,85.83,-0.62,20.1,64.63,111024.0,111024.0,224.0,294.0,12.0,90.89,154.5,4664.29,195.39,143.61,565.5,123.0,64.0,0.0003346863,257.0,334.0,163.0,658.0,264.0,2.0,152.0,568.0,14.0,224.0,18.0,135.0,39.0,6630.0,416.0,74.0,342.0,298.0,238.0
29,29,1337988720,Axis axis,27.329075,76.432571,POINT (76.432571 27.329075),1,2.4180415,129.0,21.0,1697.97,82.93,-0.57,18.7,74.1,105480.0,105480.0,218.0,272.0,12.0,88.41,88.98,4498.14,190.97,144.0,533.5,179.0,64.0,0.0076020374,244.0,316.0,156.0,725.0,266.0,3.0,146.0,620.0,16.0,273.0,20.0,137.0,41.0,6207.0,398.0,68.0,330.0,283.0,165.0
30,30,1677281499,Axis axis,24.651756,79.96505,POINT (79.96505000000001 24.651756),1,5.534074,147.0,24.0,1728.02,86.52,-0.37,17.85,107.99,108090.0,108090.0,241.0,265.0,12.0,101.43,199.82,4479.61,210.11,128.55,573.0,88.0,61.0,0.016929973,250.0,322.0,172.0,1082.0,351.0,2.0,140.0,901.0,15.0,91.0,42.0,135.0,40.0,5778.0,418.0,82.0,336.0,274.0,293.0
31,31,891761215,Axis axis,11.971318,76.275415,POINT (76.275415 11.971318),1,1.6025538,146.0,30.0,1487.67,69.02,-0.19,4.65,267.35,103536.0,103536.0,270.0,214.0,12.0,109.71,136.92,1950.82,152.61,110.62,635.5,124.0,66.0,0.006835591,239.0,262.0,225.0,1202.0,325.0,3.0,88.0,612.0,25.0,252.0,75.0,90.0,59.0,1461.0,321.0,170.0,151.0,232.0,242.0
32,32,665799611,Axis axis,26.799999,82.199997,POINT (82.199997 26.799999),1,1.0221778,139.0,18.0,1654.68,79.84,-0.33,17.25,118.54,109404.0,109404.0,229.0,258.0,12.0,91.71,156.33,4415.52,180.73,129.85,566.0,28.0,77.0,0.0008844111,253.0,316.0,168.0,1114.0,360.0,2.0,130.0,859.0,20.0,501.0,38.0,126.0,39.0,5835.0,400.0,84.0,316.0,291.0,239.0
33,33,920683446,Axis axis,13.001212,80.229378,POINT (80.229378 13.001212),1,2.2470703,144.0,13.0,1715.61,62.33,-0.3,8.65,210.03,123444.0,123444.0,294.0,278.0,12.0,117.77,148.56,2606.23,171.05,127.07,770.5,68.0,59.0,0.00039013117,286.0,321.0,249.0,1199.0,318.0,2.0,96.0,683.0,17.0,205.0,142.0,95.0,50.0,2851.0,383.0,194.0,189.0,278.0,278.0
34,34,1898801471,Axis axis,11.986501,76.36255899999998,POINT (76.36255899999999 11.986501),1,5.9803586,146.0,30.0,1504.61,57.27,-0.31,4.75,226.41,103554.0,103554.0,270.0,213.0,12.0,110.18,137.77,1947.62,154.04,124.03,635.5,124.0,66.0,0.003695165,240.0,263.0,224.0,1038.0,255.0,2.0,84.0,501.0,22.0,239.0,69.0,92.0,59.0,1485.0,322.0,168.0,154.0,243.0,241.0
35,35,1671733922,Axis axis,21.182865,70.611942,POINT (70.611942 21.182865),1,5.7324085,138.0,33.0,1392.9,80.17,-0.48,8.4,135.41,108432.0,108432.0,268.0,259.0,12.0,106.98,120.86,1818.99,115.79,102.91,649.0,145.0,64.0,0.006463344,251.0,279.0,210.0,721.0,316.0,0.0,154.0,595.0,2.0,431.0,2.0,90.0,50.0,2636.0,316.0,136.0,180.0,272.0,218.0
36,36,1837761492,Axis axis,27.537367,84.366475,POINT (84.36647499999999 27.537367),1,5.774075,125.0,22.0,1541.79,73.29,0.16,13.75,233.73,103122.0,103122.0,218.0,228.0,12.0,84.32,81.28,3896.73,164.52,147.53,546.0,223.0,55.0,0.028484985,238.0,287.0,162.0,1830.0,477.0,3.0,116.0,1278.0,31.0,886.0,36.0,117.0,44.0,5060.0,355.0,90.0,265.0,284.0,173.0
