,taxon_name,gbif_id,decimal_longitude,decimal_latitude,present/pseudo_absent
0,,583490936,36.56667,-1.05,1
1,,583490939,36.01667,-1.86667,1
2,,583515505,35.83333,-3.58333,1
3,,1677288881,37.176783,1.2571379999999999,1
4,,1584406056,36.932859,0.04622,1
5,,1584433354,35.092694,-1.459251,1
6,,1586119024,36.342819,-0.8820629999999999,1
7,,1586124011,35.995329999999996,-3.765939,1
8,,1586129974,35.019760999999995,-2.011347,1
9,,1586136990,35.132909999999995,-1.476127,1
10,,1807936411,37.199364,-2.639218,1
11,,1807936538,34.820568,-2.436428,1
12,,1807936583,36.382256,-3.030812,1
13,,1807936873,36.348267,-0.753915,1
14,,1807936995,36.184158000000004,-3.059611,1
15,,1807937182,34.74700900000001,-2.619326,1
16,,1807937254,35.202942,-1.5735940000000002,1
17,,1807937361,35.164318,-2.0008220000000003,1
18,,1807937601,36.044769,-4.077973,1
19,,1807937770,38.746719,-3.3640019999999997,1
20,,1807937773,35.561028,-3.17274,1
21,,1880529849,35.026073,-2.631025,1
22,,1880538010,35.048846999999995,-2.645057,1
23,,1880588524,35.58767,-3.161752,1
24,,1880588662,35.489478999999996,-3.20975,1
25,,1880627318,35.505342999999996,-3.184486,1
26,,1880636669,34.964141999999995,-2.5628029999999997,1
27,,1135349918,35.255429,-1.409681,1
28,,1135350418,36.984572,-2.801503,1
29,,1562882636,36.576817999999996,-2.706476,1
30,,1562919117,35.57119,-3.169979,1
31,,1562965359,36.336475,-0.875705,1
32,,1562965402,36.351615,-0.8751049999999999,1
33,,1847411839,36.85638400000001,0.384519,1
34,,1847451072,36.989717999999996,-3.008222,1
35,,1847482504,36.86029,-1.383736,1
36,,1099962725,37.09362,-1.546138,1
37,,1039516216,35.4667,-1.2167,1
38,,1039519558,39.3667,-0.1333,1
39,,1039523367,36.3667,0.0667,1
40,,1883457109,36.911316,0.362546,1
41,,1883488974,35.058565,-2.732398,1
42,,1883494929,37.440033,0.225219,1
43,,1883506838,35.585522,-3.198073,1
44,,1883917415,35.580745,-3.2090549999999998,1
45,,1913608185,38.11887,0.6562,1
46,,1913608217,38.119,0.6668,1
47,,1913608229,37.40503,0.4870600000000001,1
48,,1913608231,38.27983,0.62858,1
49,,1913608235,37.60775,0.5714100000000001,1
50,,1913608236,38.1206,0.7762899999999999,1
51,,1913608243,38.374109999999995,0.5870000000000001,1
52,,1913608244,38.24509000000001,0.5546800000000001,1
53,,1913608245,37.3842,0.43823,1
54,,1913608246,37.452,0.37648000000000004,1
55,,1913608250,37.59891,0.5796399999999999,1
56,,1913608256,38.10553,0.7691100000000001,1
57,,1913608257,38.15603,0.65582,1
58,,1913608258,38.19157,0.64286,1
59,,1913608260,38.13183,0.64489,1
60,,1913608262,37.399879999999996,0.36094,1
61,,1913608264,37.64285,0.58678,1
62,,1913608265,37.430609999999994,0.45193,1
63,,1913608268,37.392379999999996,0.48833999999999994,1
64,,1913608269,38.15692,0.6786399999999999,1
65,,1913608270,37.85103,0.4714,1
66,,1913608272,37.58911,0.53046,1
67,,1913608273,37.4462,0.40739000000000003,1
68,,1913608276,37.450509999999994,0.36693000000000003,1
69,,1913608277,37.44293,0.4878,1
70,,1913608278,37.63462,0.5856399999999999,1
71,,1913608279,38.01191,0.55319,1
72,,1913608280,37.38301,0.4562600000000001,1
73,,1913608281,37.66081,0.5786100000000001,1
74,,1913608282,37.45509000000001,0.52108,1
75,,1913608283,37.41393,0.43044,1
76,,1913608284,37.65187,0.57825,1
77,,1913608285,37.7779,0.47123999999999994,1
78,,1913608286,37.65937,0.61052,1
79,,1913608288,38.21058,0.78862,1
80,,1913608289,37.66018,0.6277699999999999,1
81,,1913608290,37.445879999999995,0.33726999999999996,1
82,,1913608291,37.39174000000001,0.48366000000000003,1
83,,1913608292,37.57247,0.53087,1
84,,1913608293,37.47313,0.35991999999999996,1
85,,1913608294,37.5414,0.53661,1
86,,1913608295,37.88567000000001,0.47691999999999996,1
87,,1913608296,37.98847,0.57614,1
88,,1913608297,37.43578,0.48461000000000004,1
89,,1913608298,37.203340000000004,1.0036100000000001,1
90,,1913608299,37.642509999999994,0.5788300000000001,1
91,,1913608300,37.440529999999995,0.47601000000000004,1
92,,1913608302,38.09269000000001,0.70352,1
93,,1913608303,37.63491,0.5801,1
94,,1913608304,37.65976,0.59823,1
95,,1913608305,38.0479,0.72482,1
96,,1913608306,38.01158,0.6118600000000001,1
97,,1913608308,37.65266,0.59217,1
98,,1913608309,37.93522,0.63222,1
99,,1913608310,37.55167,0.5262399999999999,1
100,,1913608311,38.01179000000001,0.64018,1
101,,1913608312,37.66164000000001,0.54648,1
102,,1913608313,38.01205,0.66414,1
103,,1913608314,38.04866,0.6988,1
104,,1913608315,37.62527,0.5832,1
105,,1913608316,38.083459999999995,0.6993699999999999,1
106,,1913608317,37.88584,0.5361899999999999,1
107,,1913608318,37.97998,0.60327,1
108,,1913608319,37.8854,0.4872,1
109,,1913608320,37.98992,0.6112,1
110,,1913608321,38.17545,0.64625,1
111,,1913608322,37.97456,0.65144,1
112,,1913608323,37.94113,0.50857,1
113,,1913608324,37.44433,0.5513100000000001,1
114,,1913608325,38.19426,2.13077,1
115,,1913608327,38.04958,0.6440100000000001,1
116,,1913608328,37.02345,0.35166,1
117,,1913608329,38.04933,0.6759999999999999,1
118,,1913608330,38.00235,0.72797,1
119,,1913608331,37.99072,0.60615,1
120,,1913608332,37.42852,0.51051,1
121,,1913608333,37.0146,0.38464,1
122,,1913608334,37.83347,0.48616000000000004,1
123,,1913608335,37.61624000000001,0.52556,1
124,,1913608336,38.01258,0.71882,1
125,,1913608337,37.98515,0.59265,1
126,,1913608338,38.17648,0.6211899999999999,1
127,,1913608339,37.99371,0.7056100000000001,1
128,,1913608340,37.41059,0.4528,1
129,,1913608341,37.202059999999996,2.20662,1
130,,1913608342,37.940329999999996,0.68085,1
131,,1913608343,37.99205,0.49041999999999997,1
132,,1913608344,37.97627,0.56363,1
133,,1913608345,37.97872,0.48013,1
134,,1913608346,38.03174,0.73064,1
135,,1913608347,37.013329999999996,0.35904,1
136,,1913608348,37.9949,0.67385,1
137,,1913608349,37.85111,0.48907,1
138,,1913608350,37.97605,0.55047,1
139,,1913608351,37.96925,1.95428,1
140,,1913608352,37.904959999999996,0.5797,1
141,,1913608353,37.445209999999996,0.47388,1
142,,1913608354,38.01132,0.69257,1
143,,1913608355,38.21835,2.09574,1
144,,1913608356,37.978590000000004,0.62116,1
145,,1913608357,37.99305,0.58275,1
146,,1913608358,38.063,1.44341,1
147,,1913608359,37.957679999999996,0.48768,1
148,,1913608360,38.1067,1.9908400000000002,1
149,,1913608361,38.025,0.7147899999999999,1
150,,1913608362,37.97654,0.58308,1
151,,1913608363,37.9061,0.66363,1
152,,1913608364,37.97514,0.69411,1
153,,1913608365,37.54508,0.54857,1
154,,1913608366,37.94292,0.46635,1
155,,1913608367,37.9928,0.62192,1
156,,1913608368,37.39913,0.37219,1
157,,1913608369,37.90328,0.48272,1
158,,1913608370,37.01278,0.35107,1
159,,1913608371,38.25802,2.05511,1
160,,1913608372,37.92174,0.49477,1
161,,1913608373,37.90415,0.6499,1
162,,1913608374,38.028459999999995,0.63464,1
163,,1913608375,36.97949000000001,0.27174,1
164,,1913608376,38.00448,1.2582,1
165,,1913608377,38.0496,1.9929700000000001,1
166,,1913608378,37.93415,0.6109100000000001,1
167,,1913608379,38.0555,1.9546400000000002,1
168,,1913608380,37.90382,0.60296,1
169,,1913608381,37.95877,0.6275,1
170,,1913608382,38.08062,1.45846,1
171,,1913608383,36.753679999999996,0.28164,1
172,,1913608384,37.0239,0.42813999999999997,1
173,,1913608385,37.95664,0.7003699999999999,1
174,,1913608386,38.25414,2.20722,1
175,,1913608387,38.20665,2.20843,1
176,,1913608388,37.95795,0.65074,1
177,,1913608389,37.90265,0.51617,1
178,,1913608390,37.99348,0.69122,1
179,,1913608391,37.97579,0.71838,1
180,,1913608392,38.13756,1.99542,1
181,,1913608393,37.87767,0.70894,1
182,,1913608394,38.1892,2.06325,1
183,,1913608395,38.271159999999995,2.0855900000000003,1
184,,1913608396,37.957029999999996,0.71165,1
185,,1913608397,36.988009999999996,0.32508000000000004,1
186,,1913608398,37.940909999999995,0.52357,1
187,,1913608399,37.90403,0.46598999999999996,1
188,,1913608400,37.9355,0.5944699999999999,1
189,,1913608401,36.80082,0.32824000000000003,1
190,,1913608402,37.92868,1.9721099999999998,1
191,,1913608403,37.94275,0.45261999999999997,1
192,,1913608404,38.02074,0.7149800000000001,1
193,,1913608405,36.99718,0.43938,1
194,,1913608406,36.84642,0.18632,1
195,,1913608407,37.85072,1.23286,1
196,,1913608408,38.276579999999996,2.00998,1
197,,1913608409,37.94032,0.55423,1
198,,1913608410,38.10298,1.95403,1
199,,1913608411,38.19257,2.06339,1
200,,1913608412,38.01068,2.02628,1
201,,1913608413,37.94938,2.17373,1
202,,1913608414,38.05536,2.02662,1
203,,1913608415,38.18114,2.04331,1
204,,1913608416,38.05888,1.3605200000000002,1
205,,1913608417,37.912859999999995,1.4015,1
206,,1913608418,38.17807,2.02596,1
207,,1913608419,38.12583,1.99217,1
208,,1913608420,37.86663,1.99068,1
209,,1913608421,36.70208,0.34553,1
210,,1913608422,38.08037,1.31428,1
211,,1913608423,38.11705,2.04346,1
212,,1913608424,36.97036,0.27162,1
213,,1913608425,38.22272,2.27378,1
214,,1913608426,37.876290000000004,0.66601,1
215,,1913608427,38.08096,1.97308,1
216,,1913608428,38.236259999999994,2.1010400000000002,1
217,,1913608429,36.75291,0.13437000000000002,1
218,,1913608430,38.14719,1.98977,1
219,,1913608431,37.97533,0.66446,1
220,,1913608432,38.2733,2.05365,1
221,,1913608433,37.03243,0.25874,1
222,,1913608434,37.29134000000001,1.9737900000000002,1
223,,1913608435,37.88632,0.6994199999999999,1
224,,1913608436,36.87871,0.18019000000000002,1
225,,1913608437,37.82909,2.0087900000000003,1
226,,1913608438,38.18689000000001,2.0832200000000003,1
227,,1913608439,36.84458,0.3023,1
228,,1913608440,38.05636,2.04452,1
229,,1913608441,38.15594,1.99469,1
230,,1913608442,38.1514,1.98773,1
231,,1913608443,36.62168,0.21031,1
232,,1913608444,36.81743,0.39128,1
233,,1913608445,36.86121,0.33748,1
234,,1913608446,37.86118,1.28189,1
235,,1913608447,37.9464,0.70538,1
236,,1913608448,36.98805,0.42241999999999996,1
237,,1913608449,37.84039,1.9536,1
238,,1913608450,36.978770000000004,0.4244600000000001,1
239,,1913608451,36.91646,0.30879,1
240,,1913608452,36.86247,0.66823,1
241,,1913608453,38.235079999999996,1.98646,1
242,,1913608454,37.43589,1.88373,1
243,,1913608455,37.87528,1.3269600000000001,1
244,,1913608456,36.75738,0.24356,1
245,,1913608457,36.65508,0.66478,1
246,,1913608458,36.84485,0.29275999999999996,1
247,,1913608459,37.90282,0.50024,1
248,,1913608460,38.23641,2.02906,1
249,,1913608461,37.86299,1.2691,1
250,,1913608462,36.70914000000001,0.66225,1
251,,1913608463,36.69995,0.73577,1
252,,1913608464,36.69018,0.68633,1
253,,1913608465,37.94739000000001,2.02733,1
254,,1913608466,36.44937,0.53491,1
255,,1913608467,36.709379999999996,0.63425,1
256,,1913608468,36.56473,0.52678,1
257,,1913608469,38.1944,2.02925,1
258,,1913608470,36.65625,0.5394100000000001,1
259,,1913608471,37.95577,1.6169799999999999,1
260,,1913608472,37.87826,1.3548799999999999,1
261,,1913608473,36.77515,0.16253,1
262,,1913608474,37.02361,0.45274,1
263,,1913608475,36.56514,0.49466000000000004,1
264,,1913608476,38.15076,2.06332,1
265,,1913608477,37.878840000000004,1.35976,1
266,,1913608478,37.94028,1.79447,1
267,,1913608479,36.69153,0.66606,1
268,,1913608480,38.002140000000004,2.06336,1
269,,1913608481,36.687490000000004,0.7319,1
270,,1913608482,36.74496,0.53503,1
271,,1913608483,38.83891,2.7265599999999997,1
272,,1913608484,36.755309999999994,0.1849,1
273,,1913608485,37.89472,1.38364,1
274,,1913608486,38.20815,2.04458,1
275,,1913608487,38.241929999999996,1.9972299999999998,1
276,,1913608488,37.9128,1.54705,1
277,,1913608489,38.03983,1.26654,1
278,,1913608490,38.84728,2.09377,1
279,,1913608491,37.92119,1.76708,1
280,,1913608492,37.93953,1.5930000000000002,1
281,,1913608493,36.61894,0.46862,1
282,,1913608494,38.16089,2.0278400000000003,1
283,,1913608495,38.84713,2.05476,1
284,,1913608496,36.70906,0.7217100000000001,1
285,,1913608497,38.08335,2.0268599999999997,1
286,,1913608498,36.69117,0.51662,1
287,,1913608499,37.79591,1.15305,1
288,,1913608500,36.60122,0.40958,1
289,,1913608501,36.7364,0.6683100000000001,1
290,,1913608502,36.74795,0.7202,1
291,,1913608503,38.25502,2.03497,1
292,,1913608504,37.96158,1.77175,1
293,,1913608505,38.278040000000004,2.21673,1
294,,1913608506,36.79712,0.1803,1
295,,1913608507,37.88528,1.65097,1
296,,1913608508,36.726890000000004,0.67829,1
297,,1913608509,36.60151,0.47545,1
298,,1913608510,37.89497,1.3685399999999999,1
299,,1913608511,38.003370000000004,1.1934,1
300,,1913608512,38.84738,2.09744,1
301,,1913608513,36.67333,0.6433800000000001,1
302,,1913608514,37.885220000000004,1.71512,1
303,,1913608515,38.792770000000004,1.99358,1
304,,1913608516,36.62053,0.69715,1
305,,1913608517,38.81139,2.23109,1
306,,1913608518,38.26063,1.98279,1
307,,1913608519,38.75738,2.0143400000000002,1
308,,1913608520,38.757490000000004,2.2153099999999997,1
309,,1913608521,37.92172,1.6591099999999999,1
310,,1913608522,37.91362,1.3213,1
311,,1913608523,37.884029999999996,1.68675,1
312,,1913608524,38.84725,2.02438,1
313,,1913608525,37.88537,1.79895,1
314,,1913608526,37.88536,1.72957,1
315,,1913608527,38.79373,2.00413,1
316,,1913608528,38.08614,1.22851,1
317,,1913608529,38.75768,2.14989,1
318,,1913608530,38.79347,2.11215,1
319,,1913608531,37.87681,1.3444399999999999,1
320,,1913608532,36.63691,0.6887,1
321,,1913608533,37.921170000000004,1.7633299999999998,1
322,,1913608534,36.69105,0.5394100000000001,1
323,,1913608535,38.74035,2.01641,1
324,,1913608536,36.69102,0.40031,1
325,,1913608537,36.71792,0.55279,1
326,,1913608538,38.703720000000004,2.06489,1
327,,1913608539,38.75592,1.9917,1
328,,1913608540,37.95706,1.6550900000000002,1
329,,1913608541,38.75717,2.18878,1
330,,1913608542,37.939370000000004,1.71207,1
331,,1913608543,38.74606,1.98285,1
332,,1913608544,38.7755,2.14016,1
333,,1913608545,38.74073,2.15502,1
334,,1913608546,38.73939,2.09757,1
335,,1913608547,36.84353,0.6936100000000001,1
336,,1913608548,36.565690000000004,0.50721,1
337,,1913608549,36.6196,0.44304,1
338,,1913608550,36.690909999999995,0.55781,1
339,,1913608551,37.95845,1.59764,1
340,,1913608552,38.81153,2.11872,1
341,,1913608553,38.702,2.15291,1
342,,1913608554,38.81021,2.05382,1
343,,1913608555,38.838229999999996,2.1694400000000003,1
344,,1913608556,38.72094,2.23001,1
345,,1913608557,38.73949,2.08714,1
346,,1913608558,38.79303,2.0998099999999997,1
347,,1913608559,38.8116,2.0313,1
348,,1913608560,38.77466,2.02366,1
349,,1913608561,38.6842,2.12908,1
350,,1913608562,38.68526,2.1783900000000003,1
351,,1913608563,36.73594,0.7176100000000001,1
352,,1913608564,38.776509999999995,2.2248099999999997,1
353,,1913608565,38.757020000000004,2.0472099999999998,1
354,,1913608566,38.83812,2.01884,1
355,,1913608567,36.72617,0.72346,1
356,,1913608568,36.63665,0.59996,1
357,,1913608569,38.66918,2.10376,1
358,,1913608570,38.79329,2.22601,1
359,,1913608571,38.6852,2.1684,1
360,,1913608572,38.811209999999996,2.09151,1
361,,1913608573,38.79294,2.0273,1
362,,1913608574,38.77518,2.18553,1
363,,1913608575,38.68501,2.2086099999999997,1
364,,1913608576,37.956509999999994,1.73554,1
365,,1913608577,38.667159999999996,2.07555,1
366,,1913608578,38.73963,2.21915,1
367,,1913608579,38.70323,2.20297,1
368,,1913608580,38.6632,2.18093,1
369,,1913608581,38.75788,2.0808400000000002,1
370,,1913608582,38.77465,2.01768,1
371,,1913608583,37.93942,1.74805,1
372,,1913608584,38.81015,2.01458,1
373,,1913608585,38.73804000000001,2.03187,1
374,,1913608586,37.9565,1.7419099999999998,1
375,,1913608587,38.77433,2.12422,1
376,,1913608588,37.92133,1.72845,1
377,,1913608589,38.63082,2.17826,1
378,,1913608590,38.66714,2.0524299999999998,1
379,,1913608591,38.61342,2.15346,1
380,,1913608592,38.68526,2.2189,1
381,,1913608593,38.82325,1.9814900000000002,1
382,,1913608594,38.66563,2.18758,1
383,,1913608595,38.66655,2.16811,1
384,,1913608596,38.774809999999995,2.1118200000000003,1
385,,1913608597,38.668459999999996,2.2109799999999997,1
386,,1913608598,38.70357,2.09247,1
387,,1913608599,38.79347,2.24305,1
388,,1913608600,38.61325,2.09803,1
389,,1913608601,38.73833,2.13824,1
390,,1913608602,38.64911,2.06216,1
