,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
208484,1041737,686336701,PhysicalObject,PRESERVED_SPECIMEN,1928-07-01T00:00:00Z,-3.3763059999999996,35.818278,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Ammodorcas clarkei,105627,2441128,Ammodorcas clarkei
208485,1041738,686336702,PhysicalObject,PRESERVED_SPECIMEN,1928-07-01T00:00:00Z,-3.3763059999999996,35.818278,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Ammodorcas clarkei,105627,2441128,Ammodorcas clarkei
292032,1125285,665769946,PhysicalObject,PRESERVED_SPECIMEN,1896-06-30T00:00:00Z,9.166667,44.799999,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Ammodorcas clarkei,105627,2441128,Ammodorcas clarkei
292033,1125286,665769947,PhysicalObject,PRESERVED_SPECIMEN,1896-07-01T00:00:00Z,9.166667,44.799999,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Ammodorcas clarkei,105627,2441128,Ammodorcas clarkei
292034,1125287,665769948,PhysicalObject,PRESERVED_SPECIMEN,1896-06-23T00:00:00Z,9.166667,44.799999,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Ammodorcas clarkei,105627,2441128,Ammodorcas clarkei
292226,1125479,665787814,PhysicalObject,PRESERVED_SPECIMEN,1896-01-01T00:00:00Z,9.166667,44.799999,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Ammodorcas clarkei,105627,2441128,Ammodorcas clarkei
580627,1413880,665914429,PhysicalObject,PRESERVED_SPECIMEN,1896-06-30T00:00:00Z,9.166667,44.799999,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Ammodorcas clarkei,105627,2441128,Ammodorcas clarkei
580628,1413881,665914430,PhysicalObject,PRESERVED_SPECIMEN,1896-06-27T00:00:00Z,9.166667,44.799999,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Ammodorcas clarkei,105627,2441128,Ammodorcas clarkei
580629,1413882,665914431,PhysicalObject,PRESERVED_SPECIMEN,1896-07-02T00:00:00Z,9.166667,44.799999,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Ammodorcas clarkei,105627,2441128,Ammodorcas clarkei
609503,1442756,1919783988,,PRESERVED_SPECIMEN,1890-12-24T00:00:00Z,9.5,45.5,7e380070-f762-11e1-a439-00145eb45e9a,0,Ammodorcas clarkei,105627,2441128,Ammodorcas clarkei
