,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
796469,1629722,1133272136,,FOSSIL_SPECIMEN,1917-06-13T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
796471,1629724,1133272143,,FOSSIL_SPECIMEN,1917-06-13T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
796473,1629726,1133272155,,FOSSIL_SPECIMEN,1917-06-13T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
796474,1629727,1133272161,,FOSSIL_SPECIMEN,1917-06-13T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
796511,1629764,1133272874,,FOSSIL_SPECIMEN,1917-11-24T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
796513,1629766,1133272904,,FOSSIL_SPECIMEN,1917-11-24T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
796587,1629840,1133276989,,FOSSIL_SPECIMEN,1916-09-25T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
796588,1629841,1133276994,,FOSSIL_SPECIMEN,1916-11-21T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
796628,1629881,1133282570,,FOSSIL_SPECIMEN,1929-02-08T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
796629,1629882,1133282573,,FOSSIL_SPECIMEN,1929-02-08T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
796630,1629883,1133282576,,FOSSIL_SPECIMEN,1929-02-08T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
796631,1629884,1133282581,,FOSSIL_SPECIMEN,1929-02-08T00:00:00Z,30.5,-84.46,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Merychippus gunteri,107265,4969249,Merychippus gunteri
