,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
27854,861107,1807954673,,HUMAN_OBSERVATION,2017-08-27T00:00:00Z,-24.746510999999998,16.065977,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Oryx dammah,106194,5220165,Oryx dammah
94553,927806,85057899,,OBSERVATION,1981-09-23T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
94554,927807,85057900,,OBSERVATION,1981-09-17T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
94556,927809,85057903,,OBSERVATION,1981-11-03T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
94558,927811,85057905,,OBSERVATION,1982-05-25T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
94560,927813,85057907,,OBSERVATION,1982-05-29T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
243639,1076892,1572345238,,HUMAN_OBSERVATION,2008-09-29T05:46:00Z,15.962546,-16.458132,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Oryx dammah,106194,5220165,Oryx dammah
334668,1167921,1892159624,,HUMAN_OBSERVATION,1899-12-30T00:00:00Z,-25.79,28.21,962f59bc-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
350672,1183925,911683263,PhysicalObject,PRESERVED_SPECIMEN,1988-02-19T00:00:00Z,29.455601,-98.472801,854f70cc-55e3-4af2-9417-0f47d6c7902d,0,Oryx dammah,106194,5220165,Oryx dammah
374313,1207566,48638240,,OBSERVATION,1988-12-17T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374316,1207569,48638243,,OBSERVATION,1988-12-29T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374319,1207572,48638246,,OBSERVATION,1988-12-28T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374321,1207574,48638248,,OBSERVATION,1988-12-08T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374323,1207576,48638250,,OBSERVATION,1988-12-13T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374327,1207580,48638254,,OBSERVATION,1988-12-14T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374331,1207584,48638258,,OBSERVATION,1988-12-18T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374336,1207589,48638263,,OBSERVATION,1988-12-22T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374342,1207595,48638269,,OBSERVATION,1988-12-21T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374345,1207598,48638272,,OBSERVATION,1988-12-20T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374349,1207602,48638276,,OBSERVATION,1988-12-09T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374352,1207605,48638279,,OBSERVATION,1988-12-10T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374355,1207608,48638282,,OBSERVATION,1988-12-11T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374358,1207611,48638285,,OBSERVATION,1988-12-12T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374361,1207614,48638288,,OBSERVATION,1988-12-27T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374367,1207620,48638294,,OBSERVATION,1988-12-24T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374368,1207621,48638295,,OBSERVATION,1988-12-24T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374373,1207626,48638300,,OBSERVATION,1988-12-23T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374374,1207627,48638301,,OBSERVATION,1988-12-31T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374379,1207632,48638306,,OBSERVATION,1988-11-26T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374383,1207636,48638310,,OBSERVATION,1988-11-24T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374385,1207638,48638312,,OBSERVATION,1988-11-30T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374388,1207641,48638315,,OBSERVATION,1988-12-01T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374391,1207644,48638318,,OBSERVATION,1988-12-06T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374393,1207646,48638320,,OBSERVATION,1989-01-01T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374398,1207651,48638325,,OBSERVATION,1989-01-03T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374402,1207655,48638329,,OBSERVATION,1989-01-04T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374405,1207658,48638332,,OBSERVATION,1989-01-05T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374406,1207659,48638333,,OBSERVATION,1989-01-05T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374409,1207662,48638336,,OBSERVATION,1989-01-06T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374412,1207665,48638339,,OBSERVATION,1989-01-07T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374415,1207668,48638342,,OBSERVATION,1989-01-08T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374417,1207670,48638344,,OBSERVATION,1989-01-10T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374421,1207674,48638348,,OBSERVATION,1989-01-11T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374424,1207677,48638351,,OBSERVATION,1989-01-12T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374427,1207680,48638354,,OBSERVATION,1989-01-13T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
374430,1207683,48638357,,OBSERVATION,1989-01-14T00:00:00Z,29.868026,35.043779,8582b50a-f762-11e1-a439-00145eb45e9a,0,Oryx dammah,106194,5220165,Oryx dammah
