,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
116482,949735,1455895644,Evento,HUMAN_OBSERVATION,2013-10-19T00:00:00Z,3.72075,-76.067,49604496-95c1-453f-93f3-590b56e57f78,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
209103,1042356,686466218,PhysicalObject,PRESERVED_SPECIMEN,1969-05-15T00:00:00Z,-0.36700000000000005,-78.133,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
291707,1124960,665734485,PhysicalObject,PRESERVED_SPECIMEN,1957-06-14T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
291708,1124961,665734486,PhysicalObject,PRESERVED_SPECIMEN,1957-09-23T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
291709,1124962,665734487,PhysicalObject,PRESERVED_SPECIMEN,1957-10-01T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
291745,1124998,665738236,PhysicalObject,PRESERVED_SPECIMEN,1958-01-29T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
291746,1124999,665738237,PhysicalObject,PRESERVED_SPECIMEN,1958-01-29T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
291747,1125000,665738238,PhysicalObject,PRESERVED_SPECIMEN,1958-02-15T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
291880,1125133,665755904,PhysicalObject,PRESERVED_SPECIMEN,1958-01-03T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
291881,1125134,665755905,PhysicalObject,PRESERVED_SPECIMEN,1958-01-03T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
291882,1125135,665755906,PhysicalObject,PRESERVED_SPECIMEN,1958-01-10T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
314859,1148112,865742673,,PRESERVED_SPECIMEN,1968-07-12T00:00:00Z,-0.37686,-78.14057,5a659248-1f70-11e3-b2c5-00145eb45e9a,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
314860,1148113,865742675,,PRESERVED_SPECIMEN,1968-07-18T00:00:00Z,-0.37686,-78.14057,5a659248-1f70-11e3-b2c5-00145eb45e9a,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
314861,1148114,865742676,,PRESERVED_SPECIMEN,1958-12-03T00:00:00Z,2.5575,-76.0702,5a659248-1f70-11e3-b2c5-00145eb45e9a,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
314862,1148115,865742677,,PRESERVED_SPECIMEN,1958-10-13T00:00:00Z,2.5575,-76.0702,5a659248-1f70-11e3-b2c5-00145eb45e9a,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
314863,1148116,865742679,,PRESERVED_SPECIMEN,1958-12-30T00:00:00Z,2.5575,-76.0702,5a659248-1f70-11e3-b2c5-00145eb45e9a,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
371167,1204420,45891767,PhysicalObject,PRESERVED_SPECIMEN,1984-07-22T00:00:00Z,-9.738,-76.171,847e2306-f762-11e1-a439-00145eb45e9a,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
580290,1413543,665885923,PhysicalObject,PRESERVED_SPECIMEN,1954-01-01T00:00:00Z,2.4,-76.45,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
580296,1413549,665886580,PhysicalObject,PRESERVED_SPECIMEN,1956-12-29T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
580344,1413597,665892323,PhysicalObject,PRESERVED_SPECIMEN,1958-02-14T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
580362,1413615,665893606,PhysicalObject,PRESERVED_SPECIMEN,1958-04-15T00:00:00Z,2.835757,-76.718903,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
580389,1413642,665898961,PhysicalObject,PRESERVED_SPECIMEN,1972-11-08T00:00:00Z,-9.666667,-76.0,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
580490,1413743,665914162,PhysicalObject,PRESERVED_SPECIMEN,1957-12-07T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
580491,1413744,665914163,PhysicalObject,PRESERVED_SPECIMEN,1956-11-22T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
581064,1414317,665915854,PhysicalObject,PRESERVED_SPECIMEN,1945-11-04T00:00:00Z,2.4,-76.416667,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
581322,1414575,665926080,PhysicalObject,PRESERVED_SPECIMEN,1956-11-13T00:00:00Z,2.483333,-76.3,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
755725,1588978,1703246508,,HUMAN_OBSERVATION,2017-05-13T00:00:00Z,4.090194,-75.710278,b9d58ff4-ce6b-4d56-8287-3eb8361b3dc8,0,Pudu mephistophiles,105371,2440912,Pudu mephistophiles
