,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
13285,846538,583485793,PhysicalObject,PRESERVED_SPECIMEN,1966-05-06T00:00:00Z,33.3289267469107,-112.077988568282,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu sonoriensis,105086,4262859,Pecari tajacu
13357,846610,583495234,PhysicalObject,PRESERVED_SPECIMEN,1953-03-27T00:00:00Z,31.940062581114603,-113.017199423323,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu sonoriensis,105086,4262859,Pecari tajacu
13463,846716,583514807,PhysicalObject,PRESERVED_SPECIMEN,1972-09-01T00:00:00Z,31.7226811354856,-110.967149010412,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu sonoriensis,105086,4262859,Pecari tajacu
13464,846717,583514810,PhysicalObject,PRESERVED_SPECIMEN,1971-01-31T00:00:00Z,31.789775553101503,-111.586564315407,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu sonoriensis,105086,4262859,Pecari tajacu
13557,846810,583518177,PhysicalObject,PRESERVED_SPECIMEN,1988-12-01T00:00:00Z,32.2442639736971,-111.16765785996,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu sonoriensis,105086,4262859,Pecari tajacu
13564,846817,583521990,PhysicalObject,PRESERVED_SPECIMEN,1998-01-01T00:00:00Z,30.3,-104.3,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu angulatus,105076,4262865,Pecari tajacu
13565,846818,583521993,PhysicalObject,PRESERVED_SPECIMEN,1998-01-01T00:00:00Z,30.3,-104.3,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu angulatus,105076,4262865,Pecari tajacu
13571,846824,583535536,PhysicalObject,PRESERVED_SPECIMEN,2005-01-28T00:00:00Z,34.22833,-112.96472,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu sonoriensis,105086,4262859,Pecari tajacu
14906,848159,1061275336,,PRESERVED_SPECIMEN,1969-01-01T00:00:00Z,30.309644,-101.155991,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu
14907,848160,1061275340,,PRESERVED_SPECIMEN,1969-01-01T00:00:00Z,29.783784999999998,-103.400725,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu
14908,848161,1061275350,,PRESERVED_SPECIMEN,1969-12-09T00:00:00Z,30.524009000000003,-100.65370300000001,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu
14914,848167,1061279598,,PRESERVED_SPECIMEN,1986-09-09T00:00:00Z,31.813791,-100.60424,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu
14917,848170,1061280292,,PRESERVED_SPECIMEN,1987-10-15T00:00:00Z,31.884897,-100.61434399999999,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu
14921,848174,1061282606,,PRESERVED_SPECIMEN,1989-03-03T00:00:00Z,31.697574,-100.743235,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu
14922,848175,1061282634,,PRESERVED_SPECIMEN,1989-10-13T00:00:00Z,31.697574,-100.743235,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu
14924,848177,1061282649,,PRESERVED_SPECIMEN,1989-08-05T00:00:00Z,30.638714,-103.93765400000001,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu
