,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
29179,862432,1890054615,,HUMAN_OBSERVATION,2018-07-15T10:15:00Z,24.375681,121.44084199999999,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei
29290,862543,1890068841,,HUMAN_OBSERVATION,2013-09-16T16:07:00Z,24.237879,121.49094699999999,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei
36884,870137,1880588491,,HUMAN_OBSERVATION,2018-05-23T19:20:00Z,24.244656,120.974731,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei
37045,870298,1880610120,,HUMAN_OBSERVATION,2018-05-24T12:28:00Z,23.476035,120.90135500000001,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei
37334,870587,1880649427,,HUMAN_OBSERVATION,2018-06-21T05:39:00Z,23.474119,120.904683,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei
37336,870589,1880649523,,HUMAN_OBSERVATION,2018-06-21T05:27:00Z,23.475835,120.90200800000001,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei
37400,870653,1880655511,,HUMAN_OBSERVATION,2018-06-21T10:01:00Z,23.464442000000002,120.931055,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei
78213,911466,1864125264,,HUMAN_OBSERVATION,2014-11-16T00:00:00Z,23.5742,120.7809,db09684b-0fd1-431e-b5fa-4c1532fbdb14,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei
78215,911468,1864125523,,HUMAN_OBSERVATION,2014-12-13T00:00:00Z,24.173458,121.563547,db09684b-0fd1-431e-b5fa-4c1532fbdb14,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei
78219,911472,1864126127,,HUMAN_OBSERVATION,2015-02-10T00:00:00Z,24.220806,121.68775,db09684b-0fd1-431e-b5fa-4c1532fbdb14,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei
