,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
21971,855224,1319753797,PhysicalObject,PRESERVED_SPECIMEN,1972-01-19T00:00:00Z,2.98,102.25,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
21976,855229,1319782757,PhysicalObject,PRESERVED_SPECIMEN,1969-10-12T00:00:00Z,3.1417,101.47,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
22045,855298,1320230961,PhysicalObject,PRESERVED_SPECIMEN,1972-01-14T00:00:00Z,2.98,102.25,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
22109,855362,1320626616,PhysicalObject,PRESERVED_SPECIMEN,1972-01-03T00:00:00Z,2.98,102.25,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
23017,856270,1586154493,,HUMAN_OBSERVATION,2016-03-04T02:47:52Z,12.859444,99.560278,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragulus kanchil,105146,7261464,Tragulus kanchil
70373,903626,1099960040,,HUMAN_OBSERVATION,2009-02-21T10:19:00Z,1.370015,103.823075,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragulus kanchil,105146,7261464,Tragulus kanchil
116775,950028,1321099146,PhysicalObject,PRESERVED_SPECIMEN,1970-11-06T00:00:00Z,3.1417,101.47,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
218561,1051814,1322532397,PhysicalObject,PRESERVED_SPECIMEN,1969-11-27T00:00:00Z,2.77,103.5,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
218577,1051830,1322632754,PhysicalObject,PRESERVED_SPECIMEN,1972-01-19T00:00:00Z,2.98,102.25,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
218613,1051866,1322883203,PhysicalObject,PRESERVED_SPECIMEN,1969-10-16T00:00:00Z,3.1417,101.47,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
268071,1101324,1453379083,,HUMAN_OBSERVATION,2017-01-16T13:25:00Z,12.859497,99.56028,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragulus kanchil,105146,7261464,Tragulus kanchil
293119,1126372,1836562886,,HUMAN_OBSERVATION,2018-02-24T13:38:00Z,12.859447,99.560272,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragulus kanchil,105146,7261464,Tragulus kanchil
294859,1128112,1319188088,PhysicalObject,PRESERVED_SPECIMEN,1972-01-19T00:00:00Z,2.98,102.25,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
313764,1147017,1920827842,,HUMAN_OBSERVATION,2018-10-09T08:46:00Z,12.883641,99.575437,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragulus kanchil,105146,7261464,Tragulus kanchil
335286,1168539,1291071861,,HUMAN_OBSERVATION,2016-02-29T00:00:00Z,12.852913000000001,99.57559300000001,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragulus kanchil,105146,7261464,Tragulus kanchil
349901,1183154,1318509568,PhysicalObject,PRESERVED_SPECIMEN,1971-02-01T00:00:00Z,3.1417,101.47,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
420888,1254141,1339789732,,HUMAN_OBSERVATION,2012-03-23T00:00:00Z,5.1666669999999995,118.75,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Tragulus kanchil klossi,105160,5706478,Tragulus kanchil
544027,1377280,1898844792,,HUMAN_OBSERVATION,2013-09-15T17:28:27Z,4.998606,117.790947,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragulus kanchil,105146,7261464,Tragulus kanchil
563704,1396957,1640133841,,HUMAN_OBSERVATION,2012-01-21T10:14:36Z,1.377105,103.826358,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Tragulus kanchil,105146,7261464,Tragulus kanchil
585885,1419138,1580413107,,HUMAN_OBSERVATION,2009-11-05T00:00:00Z,4.965772,117.689499,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Tragulus kanchil,105146,7261464,Tragulus kanchil
625770,1459023,1322307943,PhysicalObject,PRESERVED_SPECIMEN,1972-01-19T00:00:00Z,2.98,102.25,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
680015,1513268,1317276152,PhysicalObject,PRESERVED_SPECIMEN,1972-01-14T00:00:00Z,2.98,102.25,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Tragulus kanchil ravus,105172,5706430,Tragulus kanchil
