,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
236732,1069985,1133505463,,FOSSIL_SPECIMEN,1997-10-07T00:00:00Z,42.8,-103.58,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Leptomeryx speciosus,107252,4970548,Leptomeryx speciosus
237078,1070331,1133514696,,FOSSIL_SPECIMEN,1998-06-19T00:00:00Z,42.81,-103.51,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Leptomeryx speciosus,107252,4970548,Leptomeryx speciosus
237082,1070335,1133514703,,FOSSIL_SPECIMEN,1998-06-19T00:00:00Z,42.81,-103.51,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Leptomeryx speciosus,107252,4970548,Leptomeryx speciosus
237084,1070337,1133514708,,FOSSIL_SPECIMEN,1998-06-19T00:00:00Z,42.81,-103.51,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Leptomeryx speciosus,107252,4970548,Leptomeryx speciosus
237092,1070345,1133514727,,FOSSIL_SPECIMEN,1998-06-19T00:00:00Z,42.81,-103.51,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Leptomeryx speciosus,107252,4970548,Leptomeryx speciosus
237096,1070349,1133514742,,FOSSIL_SPECIMEN,1998-06-19T00:00:00Z,42.81,-103.51,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Leptomeryx speciosus,107252,4970548,Leptomeryx speciosus
237121,1070374,1133515589,,FOSSIL_SPECIMEN,1998-07-09T00:00:00Z,42.8,-103.58,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Leptomeryx speciosus,107252,4970548,Leptomeryx speciosus
237691,1070944,1133521241,,FOSSIL_SPECIMEN,1999-06-22T00:00:00Z,42.8,-103.58,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Leptomeryx speciosus,107252,4970548,Leptomeryx speciosus
237694,1070947,1133521250,,FOSSIL_SPECIMEN,1999-06-22T00:00:00Z,42.8,-103.58,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Leptomeryx speciosus,107252,4970548,Leptomeryx speciosus
237803,1071056,1133521488,,FOSSIL_SPECIMEN,1999-06-22T00:00:00Z,42.8,-103.52,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Leptomeryx speciosus,107252,4970548,Leptomeryx speciosus
