,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
15510,848763,1676463048,PhysicalObject,PRESERVED_SPECIMEN,2014-03-06T00:00:00Z,40.29,-2.02,a6f9f411-ab90-4d94-82de-f5edf8c3fa2a,0,Capra pyrenaica,105966,2441054,Capra pyrenaica
19191,852444,1676812431,,HUMAN_OBSERVATION,2015-10-23T00:00:00Z,37.094074,-3.3837089999999996,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Capra pyrenaica,105966,2441054,Capra pyrenaica
21424,854677,1677282397,,HUMAN_OBSERVATION,2017-10-05T00:00:00Z,36.953376,-4.556108,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capra pyrenaica,105966,2441054,Capra pyrenaica
22286,855539,1584420308,,HUMAN_OBSERVATION,2014-02-22T11:07:00Z,40.815969,-3.817811,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capra pyrenaica,105966,2441054,Capra pyrenaica
22658,855911,1586096349,,HUMAN_OBSERVATION,2017-06-18T11:19:00Z,36.684678000000005,-5.422859,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capra pyrenaica,105966,2441054,Capra pyrenaica
36234,869487,1880497825,,HUMAN_OBSERVATION,2018-04-20T00:00:00Z,40.273234,-5.234943,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capra pyrenaica victoriae,105966,4409368,Capra pyrenaica
62916,896169,1899940624,,HUMAN_OBSERVATION,2014-01-05T00:00:00Z,40.894,0.3,f3278405-0943-41a0-9f04-3a7733ec344d,0,Capra pyrenaica,105966,2441054,Capra pyrenaica
62917,896170,1899940638,,HUMAN_OBSERVATION,2017-02-21T00:00:00Z,40.868,0.313,f3278405-0943-41a0-9f04-3a7733ec344d,0,Capra pyrenaica,105966,2441054,Capra pyrenaica
62919,896172,1899940651,,HUMAN_OBSERVATION,2017-04-16T00:00:00Z,40.825,0.41,f3278405-0943-41a0-9f04-3a7733ec344d,0,Capra pyrenaica,105966,2441054,Capra pyrenaica
62920,896173,1899940669,,HUMAN_OBSERVATION,2015-12-24T00:00:00Z,40.813,0.29100000000000004,f3278405-0943-41a0-9f04-3a7733ec344d,0,Capra pyrenaica,105966,2441054,Capra pyrenaica
