gbif_id,taxon_name,decimal_latitude,decimal_longitude
1850950860,Oryx gazella,-19.110117,16.191992
1453525887,Oryx gazella,-24.548549,16.022186
1339202904,Oryx gazella,-20.759605,16.794765
922481983,Oryx gazella,-18.505737,20.761328
1339162696,Oryx gazella,-19.007269,14.473543
922482658,Oryx gazella,-21.529013,15.795392
899936099,Oryx gazella,-21.327437,23.339081
1880518776,Oryx gazella,-24.457465,15.776145
1850893838,Oryx gazella,-24.5027,15.77
1838373535,Oryx gazella,-25.29939,20.52973
1339166769,Oryx gazella,-18.97653,15.16051
1339203967,Oryx gazella,-22.790901,17.334044
1339198034,Oryx gazella,-19.254364,15.927376
1562952850,Oryx gazella,-26.001322,16.116099
1339206024,Oryx gazella,-18.854023,16.721125
1339157075,Oryx gazella,-18.807842,16.937485
1339194410,Oryx gazella,-19.035515,16.471014
1143552422,Oryx gazella,-24.729786,15.321954
1805412017,Oryx gazella,-21.473518,23.48877
891061968,Oryx gazella,-22.424592,21.957985
1580199316,Oryx gazella,-21.410244,15.947342
1269557409,Oryx gazella,-26.939358,16.338825
922474852,Oryx gazella,-18.858063,16.924696
1455587572,Oryx gazella,-19.120498,16.043675
891061988,Oryx gazella,-22.420671,21.979753
922476517,Oryx gazella,-22.483368,17.41045
1586156789,Oryx gazella,-26.10468,20.661264
1850908538,Oryx gazella,-19.168753,16.023208
1272104003,Oryx gazella,-19.163857,15.918267
1668776901,Oryx gazella,-20.118109,16.195797
922477320,Oryx gazella,-19.239305,15.982599
1838391326,Oryx gazella,-24.458923,16.31674
1339154353,Oryx gazella,-19.031652,16.471746
1838060719,Oryx gazella,-30.487141,17.52193
1850909021,Oryx gazella,-18.828295,16.92229
1838309839,Oryx gazella,-24.48,16.336
1339174404,Oryx gazella,-23.584007,16.672161
1838391185,Oryx gazella,-24.478797,16.336492
1883953557,Oryx gazella,-24.69559,15.574387
1807956357,Oryx gazella,-19.165276,15.935669
1500227963,Oryx gazella,-21.644142,23.387678
1838373279,Oryx gazella,-25.45195,20.67187
1339198854,Oryx gazella,-21.018326,16.425518
1883957275,Oryx gazella,-27.670443,20.791573
1339195524,Oryx gazella,-24.116777,15.904947
1839235814,Oryx gazella,-24.478818,16.336533
1807955280,Oryx gazella,-18.994118,15.866809
1883957266,Oryx gazella,-26.449533,20.616231
1850892758,Oryx gazella,-24.7427,15.2891
1807324651,Oryx gazella,-18.785277,16.263
891063754,Oryx gazella,-22.405205,22.078346
1668894546,Oryx gazella,-19.039488,16.321564
1806345213,Oryx gazella,-22.846665,16.811526
922474487,Oryx gazella,-18.799555,16.988297
1453360338,Oryx gazella,-26.073158,20.507469
1269570806,Oryx gazella,-24.4728,15.750547
1457589660,Oryx gazella,-19.182768,15.928319
1453060517,Oryx gazella,-18.981623,13.31543
1621794808,Oryx gazella,-25.912586,20.164791
1838378538,Oryx gazella,-24.6152,15.668557
1838049358,Oryx gazella,-25.8181,20.0443
1880518790,Oryx gazella,-25.756825,16.116387
1838052637,Oryx gazella,-25.902019,20.156498
1831209714,Oryx gazella,-25.8172,20.737553
1838339356,Oryx gazella,-28.2292,16.9912
922479226,Oryx gazella,-24.421257,18.173065
1850908546,Oryx gazella,-18.95849,16.685913
1272093774,Oryx gazella,-18.608487,16.862157
1838072171,Oryx gazella,-25.95028,20.2147
1586154052,Oryx gazella,-26.013933,20.661278
922477948,Oryx gazella,-19.054979,20.716352
1883559031,Oryx gazella,-28.576512,20.143508
891061821,Oryx gazella,-22.40306,22.009397
1802744112,Oryx gazella,-18.586894,16.887286
922479272,Oryx gazella,-18.599396,16.916199
1500227956,Oryx gazella,-21.917747,23.10328
1143553018,Oryx gazella,-24.724497,15.471056
1883834571,Oryx gazella,-18.812515,16.940081
1580201058,Oryx gazella,-19.214603,16.189116
1807953715,Oryx gazella,-26.467808,20.612453
1586153585,Oryx gazella,-26.037042,20.632324
922477816,Oryx gazella,-19.036842,16.341343
922475503,Oryx gazella,-22.537689,16.950188
1580515852,Oryx gazella,-21.44966,23.043518
1586196655,Oryx gazella,-21.505342,23.836212
1838378659,Oryx gazella,-24.487672,15.784062
1571166170,Oryx gazella,-27.65891,17.780557
1850909129,Oryx gazella,-18.786906,16.930613
1339162337,Oryx gazella,-23.323301,17.014811
1135350026,Oryx gazella,-26.433361,20.638815
1607339345,Oryx gazella,-22.29432,15.803852
1838371449,Oryx gazella,-19.13,15.93
1898842368,Oryx gazella,-26.640814,15.162355
1339194298,Oryx gazella,-24.48707,15.800314
